episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
18546,-0.15,0.1402,0.05,4,3,,,
18547,12.4,0.1141,0.05,4,16,,,
18548,5.8,0.1177,0.05,6,10,,,
18549,2.85,0.1136,0.05,5,6,,,
18550,-1.2,0.1139,0.05,4,0,,,
18551,2.5,0.0766,0.05,3,4,,,
18552,16.6,0.1444,0.05,7,28,,,
18553,-0.7,0.1117,0.05,5,2,,,
18554,18.55,0.1271,0.05,6,22,,,
18555,36.5,0.0726,0.05,7,47,,,
18556,-0.65,0.0749,0.05,5,4,,,
18557,18.25,0.0773,0.05,5,22,,,
18558,23.1,0.0968,0.05,5,27,,,
18559,1.2,0.0962,0.05,3,3,,,
18560,0.95,0.1051,0.05,5,2,,,
18561,5.75,0.0976,0.05,7,23,,,
18562,2.25,0.0914,0.05,7,9,,,
18563,44.95,0.1124,0.05,6,55,,,
18564,0.8,0.0874,0.05,5,2,,,
18565,9.75,0.059,0.05,5,12,,,
18566,-0.4,0.0927,0.05,6,2,,,
18567,2.45,0.0854,0.05,8,5,,,
18568,-0.25,0.1354,0.05,5,5,,,
18569,4.4,0.0899,0.05,3,5,,,
18570,31.25,0.1307,0.05,8,41,,,
18571,12.35,0.0768,0.05,6,17,,,
18572,13.45,0.0956,0.05,5,16,,,
18573,-0.75,0.1426,0.05,3,0,,,
18574,-0.4,0.0967,0.05,9,8,,,
18575,-0.6,0.0823,0.05,4,0,,,
18576,-1.35,0.0981,0.05,11,6,,,
18577,-0.75,0.088,0.05,3,0,,,
18578,25.6,0.0891,0.05,4,28,,,
18579,16.95,0.1298,0.05,4,21,,,
18580,2.9,0.1036,0.05,5,5,,,
18581,87.5,0.084,0.05,9,101,,,
18582,3.4,0.0553,0.05,2,4,,,
18583,2.3,0.0828,0.05,6,5,,,
18584,3.65,0.0948,0.05,5,5,,,
18585,9.6,0.0652,0.05,9,18,,,
18586,6.0,0.1006,0.05,11,12,,,
18587,-0.15,0.1677,0.05,1,0,,,
18588,6.9,0.0879,0.05,4,9,,,
18589,15.6,0.1078,0.05,5,21,,,
18590,0.0,0.0,0.05,0,0,,,
18591,1.85,0.0965,0.05,6,5,,,
18592,20.05,0.1098,0.05,6,25,,,
18593,19.35,0.0672,0.05,8,30,,,
18594,31.8,0.093,0.05,8,42,,,
18595,-0.05,0.1188,0.05,3,1,,,
18596,4.15,0.0825,0.05,5,7,,,
18597,0.35,0.0749,0.05,4,2,,,
18598,-2.4,0.1186,0.05,6,0,,,
18599,49.85,0.1157,0.05,9,56,,,
18600,66.85,0.0675,0.05,12,85,,,
18601,13.9,0.0826,0.05,11,28,,,
18602,1.7,0.0872,0.05,5,5,,,
18603,-2.05,0.1003,0.05,6,2,,,
18604,5.05,0.1135,0.05,4,7,,,
18605,3.7,0.1054,0.05,2,4,,,
18606,-0.45,0.1107,0.05,3,0,,,
18607,1.1,0.0867,0.05,6,5,,,
18608,23.95,0.1089,0.05,8,37,,,
18609,0.4,0.0953,0.05,3,1,,,
18610,-2.55,0.1055,0.05,6,0,,,
18611,0.5,0.1112,0.05,5,2,,,
18612,-0.75,0.098,0.05,1,0,,,
18613,5.65,0.1167,0.05,4,7,,,
18614,-0.55,0.1255,0.05,5,2,,,
18615,3.95,0.1114,0.05,8,8,,,
18616,0.85,0.122,0.05,6,4,,,
18617,0.4,0.057,0.05,3,1,,,
18618,8.3,0.0764,0.05,10,20,,,
18619,-0.3,0.1117,0.05,2,0,,,
18620,0.7,0.09,0.05,2,1,,,
18621,2.6,0.1407,0.05,4,5,,,
18622,7.6,0.0828,0.05,6,10,,,
18623,-1.35,0.1559,0.05,8,0,,,
18624,-3.65,0.1212,0.05,4,4,,,
18625,-0.45,0.0766,0.05,3,0,,,
18626,13.05,0.0668,0.05,9,30,,,
18627,8.8,0.0389,0.05,3,16,,,
18628,24.45,0.0953,0.05,5,30,,,
18629,5.15,0.1291,0.05,4,8,,,
18630,9.5,0.0919,0.05,4,17,,,
18631,-0.3,0.0839,0.05,2,0,,,
18632,1.2,0.1509,0.05,5,3,,,
18633,25.9,0.1021,0.05,5,37,,,
18634,26.15,0.1033,0.05,9,35,,,
18635,-0.7,0.0767,0.05,9,11,,,
18636,-3.75,0.0857,0.05,7,0,,,
18637,10.6,0.1026,0.05,4,13,,,
18638,22.25,0.0597,0.05,5,26,,,
18639,-4.2,0.0893,0.05,6,3,,,
18640,4.25,0.1204,0.05,6,8,,,
18641,10.15,0.1134,0.05,6,19,,,
18642,-0.05,0.1195,0.05,3,1,,,
18643,4.2,0.106,0.05,7,18,,,
18644,-0.1,0.0964,0.05,7,2,,,
18645,0.05,0.1029,0.05,5,2,,,
18646,7.9,0.0895,0.05,6,10,,,
18647,-1.2,0.1344,0.05,5,0,,,
18648,1.8,0.1373,0.05,2,3,,,
18649,15.35,0.0924,0.05,8,20,,,
18650,-0.6,0.1422,0.05,3,0,,,
18651,-1.05,0.1307,0.05,3,0,,,
18652,2.6,0.0994,0.05,4,5,,,
18653,7.65,0.0889,0.05,2,9,,,
18654,6.25,0.111,0.05,6,13,,,
18655,0.0,0.0,0.05,0,0,,,
18656,1.05,0.111,0.05,5,3,,,
18657,-0.45,0.1133,0.05,2,0,,,
18658,0.55,0.113,0.05,2,1,,,
18659,24.1,0.0767,0.05,7,28,,,
18660,3.2,0.0883,0.05,6,5,,,
18661,-0.9,0.1317,0.05,4,0,,,
18662,13.0,0.1215,0.05,8,19,,,
18663,15.6,0.0845,0.05,4,21,,,
18664,11.75,0.1307,0.05,4,14,,,
18665,8.15,0.1052,0.05,7,11,,,
18666,18.95,0.1006,0.05,9,26,,,
18667,0.5,0.0659,0.05,4,2,,,
18668,26.45,0.0789,0.05,8,32,,,
18669,-1.6,0.0798,0.05,5,2,,,
18670,2.2,0.0962,0.05,7,4,,,
18671,-2.45,0.0907,0.05,5,1,,,
18672,3.85,0.1056,0.05,7,10,,,
18673,-0.45,0.0882,0.05,3,0,,,
18674,0.5,0.1101,0.05,3,2,,,
18675,2.7,0.0934,0.05,6,9,,,
18676,0.0,0.135,0.05,0,0,,,
18677,2.8,0.0891,0.05,2,4,,,
18678,3.6,0.0775,0.05,7,9,,,
18679,6.0,0.1188,0.05,8,9,,,
18680,13.8,0.0865,0.05,9,24,,,
18681,-3.6,0.153,0.05,9,0,,,
18682,21.15,0.1262,0.05,6,27,,,
18683,7.4,0.1127,0.05,5,17,,,
18684,1.95,0.0791,0.05,4,3,,,
18685,14.85,0.0772,0.05,4,18,,,
18686,0.25,0.1137,0.05,4,1,,,
18687,3.2,0.1208,0.05,4,5,,,
18688,-0.4,0.1143,0.05,8,5,,,
18689,-1.35,0.0625,0.05,5,3,,,
18690,-0.45,0.1241,0.05,3,0,,,
18691,5.2,0.0671,0.05,9,10,,,
18692,9.2,0.0899,0.05,3,11,,,
18693,28.7,0.0683,0.05,10,35,,,
18694,3.75,0.0854,0.05,5,6,,,
18695,24.7,0.0783,0.05,7,28,,,
18696,17.0,0.1504,0.05,5,20,,,
18697,1.85,0.0981,0.05,1,2,,,
18698,22.95,0.0875,0.05,6,33,,,
18699,12.35,0.0714,0.05,6,17,,,
18700,15.15,0.1004,0.05,11,24,,,
18701,4.35,0.0927,0.05,5,9,,,
18702,-3.45,0.0912,0.05,6,0,,,
18703,4.75,0.0884,0.05,10,10,,,
18704,4.6,0.1006,0.05,5,7,,,
18705,1.8,0.1473,0.05,4,3,,,
18706,6.5,0.1307,0.05,9,17,,,
18707,-0.15,0.1089,0.05,1,0,,,
18708,19.05,0.1164,0.05,7,24,,,
18709,13.45,0.1154,0.05,7,16,,,
18710,14.25,0.1046,0.05,7,18,,,
18711,0.2,0.1051,0.05,10,5,,,
18712,-1.55,0.092,0.05,8,4,,,
18713,2.7,0.0854,0.05,10,12,,,
18714,2.3,0.1152,0.05,6,5,,,
18715,13.95,0.0954,0.05,12,33,,,
18716,22.7,0.095,0.05,6,35,,,
18717,23.35,0.1315,0.05,7,31,,,
18718,3.05,0.1292,0.05,4,8,,,
18719,4.95,0.0899,0.05,4,6,,,
18720,14.85,0.148,0.05,4,21,,,
18721,1.95,0.0674,0.05,4,3,,,
18722,-1.2,0.104,0.05,8,3,,,
18723,5.6,0.1072,0.05,5,11,,,
18724,-0.75,0.0859,0.05,4,0,,,
18725,19.15,0.0635,0.05,3,22,,,
18726,13.8,0.1089,0.05,10,24,,,
18727,-0.85,0.1165,0.05,8,2,,,
18728,4.7,0.0831,0.05,1,5,,,
18729,14.0,0.0809,0.05,7,20,,,
18730,0.5,0.1184,0.05,6,2,,,
18731,9.6,0.091,0.05,5,12,,,
18732,15.35,0.0609,0.05,8,20,,,
18733,20.3,0.0955,0.05,5,26,,,
18734,2.9,0.1001,0.05,4,5,,,
18735,1.95,0.0585,0.05,2,3,,,
18736,0.55,0.0845,0.05,2,1,,,
18737,4.05,0.0815,0.05,7,6,,,
18738,2.6,0.1287,0.05,11,11,,,
18739,7.55,0.0662,0.05,9,14,,,
18740,17.25,0.0979,0.05,8,27,,,
18741,35.9,0.0844,0.05,10,53,,,
18742,0.65,0.1087,0.05,6,5,,,
18743,6.8,0.1116,0.05,7,14,,,
18744,5.05,0.1045,0.05,6,13,,,
18745,8.45,0.1247,0.05,11,14,,,
18746,19.85,0.1189,0.05,6,26,,,
18747,3.9,0.1282,0.05,9,6,,,
18748,4.3,0.098,0.05,6,7,,,
18749,14.9,0.0567,0.05,3,17,,,
18750,2.55,0.0967,0.05,3,3,,,
18751,7.4,0.1151,0.05,5,11,,,
18752,8.35,0.1086,0.05,5,13,,,
18753,3.25,0.1183,0.05,8,16,,,
18754,13.6,0.1122,0.05,11,22,,,
18755,4.5,0.0582,0.05,4,6,,,
18756,-9.3,0.0814,0.05,7,12,,,
18757,1.7,0.0906,0.05,9,8,,,
18758,-1.5,0.1112,0.05,4,0,,,
18759,5.25,0.0688,0.05,5,9,,,
18760,15.25,0.091,0.05,11,19,,,
18761,-0.75,0.0695,0.05,3,0,,,
18762,28.05,0.1257,0.05,8,39,,,
18763,-0.75,0.0919,0.05,4,0,,,
18764,5.1,0.1182,0.05,3,6,,,
18765,1.35,0.0767,0.05,4,3,,,
18766,-0.45,0.097,0.05,3,0,,,
18767,3.25,0.0965,0.05,3,4,,,
18768,2.8,0.0962,0.05,5,7,,,
18769,25.2,0.1132,0.05,12,36,,,
18770,0.95,0.0864,0.05,4,2,,,
18771,33.2,0.0746,0.05,8,41,,,
18772,9.6,0.0908,0.05,6,18,,,
18773,1.8,0.107,0.05,5,3,,,
18774,12.9,0.1156,0.05,3,15,,,
18775,14.25,0.1142,0.05,8,18,,,
18776,9.2,0.1076,0.05,7,14,,,
18777,6.15,0.0867,0.05,9,15,,,
18778,3.95,0.0972,0.05,4,5,,,
18779,3.65,0.0924,0.05,8,17,,,
18780,-0.6,0.0809,0.05,4,0,,,
18781,23.05,0.0997,0.05,4,25,,,
18782,30.05,0.0741,0.05,7,38,,,
18783,-0.05,0.0872,0.05,5,1,,,
18784,0.55,0.0981,0.05,2,1,,,
18785,4.7,0.1053,0.05,4,11,,,
18786,19.6,0.0889,0.05,11,25,,,
18787,14.65,0.0796,0.05,8,19,,,
18788,0.0,0.0619,0.05,6,3,,,
18789,49.25,0.1077,0.05,8,59,,,
18790,-11.1,0.1115,0.05,11,12,,,
18791,0.25,0.0591,0.05,3,1,,,
18792,-2.7,0.1135,0.05,6,0,,,
18793,3.35,0.1052,0.05,7,11,,,
18794,1.85,0.0998,0.05,5,5,,,
18795,18.0,0.086,0.05,6,21,,,
18796,7.85,0.1032,0.05,6,11,,,
18797,4.8,0.1205,0.05,5,6,,,
18798,0.4,0.0906,0.05,3,1,,,
18799,1.9,0.093,0.05,4,4,,,
18800,29.0,0.1845,0.05,8,38,,,
18801,12.8,0.1026,0.05,10,23,,,
18802,20.0,0.0816,0.05,8,29,,,
18803,9.2,0.1299,0.05,6,14,,,
18804,-1.05,0.0392,0.05,5,0,,,
18805,-0.9,0.1071,0.05,4,0,,,
18806,-0.25,0.1473,0.05,9,8,,,
18807,4.25,0.0811,0.05,3,5,,,
18808,0.8,0.1118,0.05,3,2,,,
18809,1.55,0.0856,0.05,3,2,,,
18810,36.55,0.1293,0.05,10,55,,,
18811,6.55,0.0879,0.05,9,16,,,
18812,-0.6,0.083,0.05,4,0,,,
18813,0.65,0.1006,0.05,5,2,,,
18814,5.05,0.0994,0.05,7,7,,,
18815,15.1,0.1354,0.05,5,19,,,
18816,-1.35,0.068,0.05,5,0,,,
18817,25.45,0.0862,0.05,10,37,,,
18818,-0.15,0.1373,0.05,1,0,,,
18819,6.95,0.1454,0.05,7,14,,,
18820,2.5,0.0906,0.05,4,4,,,
18821,-0.2,0.0942,0.05,5,1,,,
18822,12.5,0.1009,0.05,5,14,,,
18823,-0.75,0.1134,0.05,4,0,,,
18824,-0.9,0.1123,0.05,6,0,,,
18825,0.85,0.115,0.05,1,1,,,
18826,14.9,0.1032,0.05,2,17,,,
18827,5.5,0.0655,0.05,3,7,,,
18828,9.45,0.1613,0.05,5,12,,,
18829,1.85,0.077,0.05,5,5,,,
18830,11.15,0.1013,0.05,8,17,,,
18831,8.9,0.0892,0.05,5,14,,,
18832,-0.45,0.0887,0.05,2,0,,,
18833,19.2,0.0927,0.05,4,21,,,
18834,41.05,0.0766,0.05,8,49,,,
18835,-4.5,0.1044,0.05,7,0,,,
18836,5.8,0.128,0.05,5,7,,,
18837,3.95,0.0666,0.05,4,5,,,
18838,5.85,0.0706,0.05,8,9,,,
18839,3.5,0.1048,0.05,9,17,,,
18840,3.6,0.0974,0.05,9,6,,,
18841,14.25,0.1028,0.05,2,15,,,
18842,22.85,0.1014,0.05,6,29,,,
18843,15.65,0.0914,0.05,7,26,,,
18844,13.15,0.08,0.05,3,16,,,
18845,-1.95,0.1003,0.05,5,0,,,
18846,0.35,0.0832,0.05,3,2,,,
18847,7.55,0.1016,0.05,5,11,,,
18848,1.8,0.0784,0.05,5,3,,,
18849,14.5,0.0988,0.05,5,16,,,
18850,20.3,0.1202,0.05,7,38,,,
18851,55.1,0.1083,0.05,6,65,,,
18852,1.8,0.083,0.05,5,3,,,
18853,6.2,0.0984,0.05,6,11,,,
18854,21.9,0.0842,0.05,5,24,,,
18855,16.1,0.0888,0.05,7,23,,,
18856,14.15,0.0978,0.05,8,17,,,
18857,4.25,0.0562,0.05,5,8,,,
18858,1.25,0.1397,0.05,2,2,,,
18859,-0.3,0.0635,0.05,2,0,,,
18860,9.05,0.1107,0.05,5,11,,,
18861,6.75,0.0845,0.05,7,12,,,
18862,11.75,0.0686,0.05,4,14,,,
18863,4.55,0.0543,0.05,4,8,,,
18864,14.35,0.0666,0.05,11,25,,,
18865,-0.15,0.0725,0.05,1,0,,,
18866,1.4,0.0829,0.05,4,2,,,
18867,2.35,0.085,0.05,4,4,,,
18868,-0.75,0.0812,0.05,4,0,,,
18869,4.2,0.0913,0.05,5,6,,,
18870,-1.2,0.0756,0.05,4,0,,,
18871,1.3,0.0955,0.05,4,4,,,
18872,-2.6,0.0738,0.05,7,1,,,
18873,22.55,0.1075,0.05,7,29,,,
18874,20.9,0.0652,0.05,9,32,,,
18875,7.45,0.0969,0.05,3,10,,,
18876,7.35,0.0549,0.05,4,9,,,
18877,-2.1,0.1139,0.05,5,0,,,
18878,1.25,0.0485,0.05,2,2,,,
18879,8.75,0.1124,0.05,7,14,,,
18880,5.5,0.0718,0.05,4,7,,,
18881,6.65,0.1216,0.05,3,8,,,
18882,26.2,0.0816,0.05,11,49,,,
18883,-1.8,0.0899,0.05,5,0,,,
18884,-0.1,0.1103,0.05,4,2,,,
18885,-0.4,0.1079,0.05,5,2,,,
18886,13.55,0.0578,0.05,8,17,,,
18887,3.8,0.0872,0.05,5,8,,,
18888,2.6,0.0837,0.05,7,5,,,
18889,0.5,0.0824,0.05,5,2,,,
18890,-1.55,0.1538,0.05,4,1,,,
18891,4.4,0.0901,0.05,12,20,,,
18892,33.0,0.119,0.05,7,45,,,
18893,3.4,0.0741,0.05,5,7,,,
18894,7.3,0.1244,0.05,6,10,,,
18895,16.75,0.0864,0.05,6,28,,,
18896,-3.55,0.1017,0.05,5,2,,,
18897,37.7,0.1154,0.05,7,44,,,
18898,135.0,0.0525,0.05,13,165,,,
18899,4.6,0.0832,0.05,7,10,,,
18900,16.2,0.0904,0.05,9,27,,,
18901,2.05,0.0971,0.05,7,4,,,
18902,-0.9,0.1111,0.05,4,0,,,
18903,-0.35,0.0861,0.05,5,1,,,
18904,8.05,0.1444,0.05,5,13,,,
18905,7.9,0.0766,0.05,6,13,,,
18906,-0.75,0.0913,0.05,4,0,,,
18907,8.1,0.0558,0.05,3,9,,,
18908,17.0,0.1338,0.05,5,20,,,
18909,3.75,0.0493,0.05,5,6,,,
18910,-0.8,0.1127,0.05,4,1,,,
18911,-0.75,0.0951,0.05,4,0,,,
18912,2.05,0.1166,0.05,8,10,,,
18913,3.1,0.1063,0.05,4,4,,,
18914,15.15,0.0892,0.05,8,18,,,
18915,-2.25,0.1166,0.05,6,0,,,
18916,4.35,0.0996,0.05,4,6,,,
18917,4.65,0.0724,0.05,4,6,,,
18918,-1.35,0.0978,0.05,4,3,,,
18919,4.15,0.1035,0.05,8,10,,,
18920,4.05,0.065,0.05,9,18,,,
18921,1.65,0.0947,0.05,7,3,,,
18922,6.1,0.1297,0.05,3,7,,,
18923,2.3,0.0833,0.05,5,5,,,
18924,-5.0,0.1006,0.05,8,7,,,
18925,12.1,0.1196,0.05,7,22,,,
18926,15.9,0.1248,0.05,7,18,,,
18927,-0.9,0.1051,0.05,4,0,,,
18928,11.65,0.055,0.05,8,16,,,
18929,8.3,0.0969,0.05,10,14,,,
18930,45.4,0.0442,0.05,6,52,,,
18931,-1.65,0.0924,0.05,4,0,,,
18932,4.95,0.0952,0.05,6,21,,,
18933,-1.35,0.1207,0.05,5,0,,,
18934,0.4,0.0857,0.05,4,1,,,
18935,1.25,0.0759,0.05,3,2,,,
18936,13.9,0.1268,0.05,7,22,,,
18937,-2.3,0.1385,0.05,7,1,,,
18938,5.05,0.0747,0.05,4,7,,,
18939,15.95,0.1041,0.05,7,20,,,
18940,-0.9,0.1097,0.05,4,0,,,
18941,9.05,0.0605,0.05,7,14,,,
18942,31.8,0.0924,0.05,7,39,,,
18943,26.0,0.1332,0.05,5,29,,,
18944,0.35,0.1227,0.05,4,2,,,
18945,0.25,0.087,0.05,3,1,,,
18946,28.75,0.122,0.05,6,34,,,
18947,-0.45,0.0995,0.05,3,0,,,
18948,3.5,0.1065,0.05,6,5,,,
18949,-0.35,0.0752,0.05,5,1,,,
18950,4.55,0.1265,0.05,9,8,,,
18951,4.15,0.0988,0.05,5,7,,,
18952,21.55,0.1021,0.05,9,31,,,
18953,11.9,0.1013,0.05,4,14,,,
18954,-1.05,0.076,0.05,7,0,,,
18955,16.05,0.1139,0.05,9,24,,,
18956,0.1,0.0918,0.05,8,7,,,
18957,16.7,0.1195,0.05,7,23,,,
18958,0.25,0.0648,0.05,2,1,,,
18959,1.45,0.0754,0.05,3,4,,,
18960,7.0,0.1256,0.05,5,10,,,
18961,-1.05,0.086,0.05,4,0,,,
18962,10.55,0.1242,0.05,7,17,,,
18963,5.35,0.0731,0.05,6,7,,,
18964,0.25,0.0899,0.05,4,1,,,
18965,-1.45,0.0954,0.05,7,2,,,
18966,-0.75,0.0896,0.05,4,0,,,
18967,15.1,0.1264,0.05,8,22,,,
18968,0.45,0.0826,0.05,11,6,,,
18969,0.35,0.1177,0.05,6,5,,,
18970,5.75,0.1285,0.05,4,8,,,
18971,29.15,0.1039,0.05,6,41,,,
18972,39.95,0.0821,0.05,10,50,,,
18973,-0.05,0.08,0.05,5,1,,,
18974,-2.4,0.117,0.05,5,0,,,
18975,-0.45,0.0996,0.05,3,0,,,
18976,17.65,0.066,0.05,5,22,,,
18977,-1.65,0.1118,0.05,4,0,,,
18978,6.85,0.0694,0.05,4,10,,,
18979,1.5,0.1225,0.05,4,3,,,
18980,-1.05,0.0873,0.05,2,0,,,
18981,6.65,0.1042,0.05,3,8,,,
18982,-1.65,0.1306,0.05,4,0,,,
18983,-1.6,0.0747,0.05,8,2,,,
18984,-11.85,0.0889,0.05,9,0,,,
18985,6.7,0.1174,0.05,5,10,,,
18986,20.6,0.0799,0.05,7,23,,,
18987,9.3,0.1095,0.05,5,12,,,
18988,10.55,0.0778,0.05,8,14,,,
18989,0.15,0.0892,0.05,9,9,,,
18990,7.1,0.1345,0.05,5,11,,,
18991,38.0,0.1053,0.05,7,44,,,
18992,-0.5,0.1041,0.05,5,1,,,
18993,9.9,0.1063,0.05,9,15,,,
18994,-1.3,0.0868,0.05,5,2,,,
18995,2.6,0.0944,0.05,4,5,,,
18996,12.45,0.0918,0.05,6,18,,,
18997,10.8,0.0666,0.05,6,18,,,
18998,19.65,0.0962,0.05,9,24,,,
18999,1.65,0.0839,0.05,5,3,,,
19000,0.1,0.0977,0.05,3,1,0.3892,6.348,-0.1365
19001,148.05,0.0923,0.05,9,180,,,
19002,13.8,0.1035,0.05,4,15,,,
19003,2.35,0.1036,0.05,2,4,,,
19004,-0.75,0.0973,0.05,4,0,,,
19005,3.55,0.0858,0.05,2,4,,,
19006,1.05,0.1222,0.05,3,3,,,
19007,-4.15,0.0942,0.05,9,11,,,
19008,4.5,0.1393,0.05,4,6,,,
19009,-0.05,0.0962,0.05,6,1,,,
19010,0.65,0.0799,0.05,4,2,,,
19011,1.05,0.06,0.05,4,3,,,
19012,-0.3,0.1187,0.05,5,3,,,
19013,-1.35,0.0825,0.05,5,0,,,
19014,11.75,0.1597,0.05,3,14,,,
19015,5.65,0.1063,0.05,2,7,,,
19016,28.05,0.093,0.05,9,39,,,
19017,-0.9,0.0687,0.05,5,0,,,
19018,0.8,0.1299,0.05,1,2,,,
19019,3.3,0.1138,0.05,6,6,,,
19020,3.5,0.1494,0.05,5,5,,,
19021,6.0,0.0993,0.05,9,18,,,
19022,10.9,0.0885,0.05,5,13,,,
19023,8.2,0.0713,0.05,6,10,,,
19024,1.5,0.1048,0.05,4,3,,,
19025,2.75,0.0965,0.05,9,14,,,
19026,6.05,0.0918,0.05,5,8,,,
19027,2.4,0.0903,0.05,2,3,,,
19028,0.1,0.1345,0.05,4,1,,,
19029,0.0,0.056,0.05,0,0,,,
19030,-5.4,0.1038,0.05,8,3,,,
19031,-0.45,0.1032,0.05,3,0,,,
19032,14.8,0.1436,0.05,7,19,,,
19033,-1.1,0.0863,0.05,5,1,,,
19034,16.45,0.0957,0.05,9,28,,,
19035,37.05,0.1097,0.05,9,54,,,
19036,1.95,0.0974,0.05,6,6,,,
19037,3.3,0.1233,0.05,6,6,,,
19038,4.45,0.0915,0.05,8,7,,,
19039,17.8,0.0693,0.05,3,22,,,
19040,-3.05,0.1011,0.05,7,1,,,
19041,-0.9,0.044,0.05,2,0,,,
19042,28.05,0.1133,0.05,8,39,,,
19043,-0.45,0.0989,0.05,3,0,,,
19044,-0.15,0.1593,0.05,1,0,,,
19045,2.3,0.11,0.05,6,5,,,
19046,-0.9,0.0868,0.05,5,0,,,
19047,5.6,0.0913,0.05,8,14,,,
19048,2.95,0.1042,0.05,5,4,,,
19049,8.25,0.0732,0.05,6,12,,,
19050,-2.4,0.089,0.05,6,0,,,
19051,-1.2,0.0816,0.05,5,0,,,
19052,31.0,0.1076,0.05,8,43,,,
19053,29.05,0.1025,0.05,6,37,,,
19054,43.7,0.0831,0.05,8,53,,,
19055,21.75,0.0924,0.05,10,36,,,
19056,21.0,0.0862,0.05,6,27,,,
19057,16.6,0.0789,0.05,6,25,,,
19058,14.5,0.1109,0.05,9,31,,,
19059,27.25,0.0811,0.05,11,37,,,
19060,28.2,0.1173,0.05,9,42,,,
19061,5.8,0.1092,0.05,3,10,,,
19062,1.9,0.0678,0.05,4,4,,,
19063,-0.5,0.1052,0.05,5,1,,,
19064,-0.7,0.1288,0.05,6,2,,,
19065,1.25,0.0906,0.05,4,2,,,
19066,14.05,0.1709,0.05,3,16,,,
19067,9.8,0.1137,0.05,5,14,,,
19068,0.7,0.0987,0.05,2,1,,,
19069,37.9,0.0758,0.05,13,52,,,
19070,17.15,0.0837,0.05,3,20,,,
19071,-1.35,0.1118,0.05,6,0,,,
19072,25.7,0.1023,0.05,6,32,,,
19073,3.95,0.0807,0.05,6,5,,,
19074,3.1,0.0662,0.05,4,4,,,
19075,36.35,0.0835,0.05,6,41,,,
19076,4.1,0.1211,0.05,3,5,,,
19077,-0.45,0.1162,0.05,2,0,,,
19078,10.15,0.0702,0.05,6,13,,,
19079,4.65,0.0907,0.05,12,9,,,
19080,23.1,0.0712,0.05,5,27,,,
19081,-0.45,0.0966,0.05,3,0,,,
19082,38.6,0.1186,0.05,5,44,,,
19083,-0.9,0.1254,0.05,4,0,,,
19084,-2.0,0.0923,0.05,10,4,,,
19085,-1.0,0.0919,0.05,6,5,,,
19086,3.1,0.0964,0.05,4,4,,,
19087,35.85,0.0747,0.05,5,45,,,
19088,5.4,0.0714,0.05,6,9,,,
19089,6.05,0.099,0.05,6,8,,,
19090,29.65,0.0913,0.05,6,37,,,
19091,4.85,0.0676,0.05,9,11,,,
19092,-0.15,0.1095,0.05,1,0,,,
19093,4.95,0.0969,0.05,10,12,,,
19094,0.35,0.0842,0.05,5,2,,,
19095,14.7,0.0824,0.05,11,30,,,
19096,24.0,0.0855,0.05,9,42,,,
19097,1.0,0.0699,0.05,4,4,,,
19098,1.5,0.0911,0.05,3,3,,,
19099,-0.25,0.0985,0.05,5,2,,,
19100,6.75,0.0885,0.05,6,9,,,
19101,13.2,0.1062,0.05,5,21,,,
19102,16.5,0.0785,0.05,9,27,,,
19103,2.95,0.1221,0.05,3,4,,,
19104,-6.8,0.0737,0.05,11,1,,,
19105,4.15,0.1264,0.05,9,7,,,
19106,1.2,0.1012,0.05,9,9,,,
19107,8.55,0.115,0.05,3,12,,,
19108,3.95,0.1237,0.05,4,5,,,
19109,-0.15,0.0961,0.05,8,6,,,
19110,50.2,0.0926,0.05,9,58,,,
19111,2.15,0.0838,0.05,5,5,,,
19112,3.95,0.1324,0.05,5,8,,,
19113,4.45,0.1093,0.05,7,13,,,
19114,12.05,0.1066,0.05,8,17,,,
19115,-2.4,0.1016,0.05,9,0,,,
19116,9.55,0.1365,0.05,7,13,,,
19117,3.95,0.0778,0.05,4,5,,,
19118,-0.05,0.1294,0.05,3,1,,,
19119,1.2,0.1068,0.05,5,3,,,
19120,-1.55,0.0854,0.05,5,1,,,
19121,15.7,0.0793,0.05,5,19,,,
19122,-1.6,0.1295,0.05,8,5,,,
19123,-0.9,0.0758,0.05,3,0,,,
19124,-1.0,0.0871,0.05,10,11,,,
19125,2.45,0.1286,0.05,9,11,,,
19126,6.0,0.1112,0.05,7,9,,,
19127,-0.6,0.0821,0.05,3,0,,,
19128,16.95,0.0829,0.05,10,21,,,
19129,1.25,0.1007,0.05,4,2,,,
19130,19.65,0.1,0.05,8,24,,,
19131,4.5,0.0789,0.05,4,6,,,
19132,6.3,0.1479,0.05,5,9,,,
19133,32.95,0.1122,0.05,6,40,,,
19134,2.95,0.1339,0.05,3,4,,,
19135,11.95,0.0877,0.05,6,16,,,
19136,-0.45,0.0681,0.05,2,0,,,
19137,3.1,0.1074,0.05,10,7,,,
19138,5.85,0.0925,0.05,8,21,,,
19139,1.95,0.0787,0.05,5,3,,,
19140,-0.35,0.108,0.05,7,4,,,
19141,1.5,0.1039,0.05,4,3,,,
19142,3.55,0.1307,0.05,1,4,,,
19143,0.0,0.137,0.05,6,3,,,
19144,0.0,0.1053,0.05,6,3,,,
19145,1.0,0.0903,0.05,10,7,,,
19146,5.2,0.1534,0.05,6,7,,,
19147,2.25,0.1117,0.05,2,3,,,
