episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
4737,9.09,0.8503,0.05,7,10,,,
4738,17.28,0.4707,0.05,12,21,,,
4739,3.61,0.6266,0.05,5,5,,,
4740,57.87,0.713,0.05,15,61,,,
4741,5.23,0.7868,0.05,7,6,,,
4742,17.31,0.6835,0.05,13,19,,,
4743,-0.19,0.5544,0.05,3,0,,,
4744,9.16,0.6192,0.05,8,10,,,
4745,1.09,0.7715,0.05,9,3,,,
4746,22.27,0.6433,0.05,15,25,,,
4747,18.53,0.6395,0.05,7,19,,,
4748,1.19,0.4025,0.05,7,2,,,
4749,16.5,0.8926,0.05,4,17,,,
4750,7.8,0.6217,0.05,10,9,,,
4751,14.41,0.6965,0.05,9,16,,,
4752,5.54,0.5201,0.05,10,7,,,
4753,35.74,0.525,0.05,10,37,,,
4754,31.02,0.6386,0.05,10,32,,,
4755,2.51,0.5878,0.05,9,3,,,
4756,4.07,0.6093,0.05,5,5,,,
4757,6.1,0.8911,0.05,4,7,,,
4758,-0.31,0.5346,0.05,5,0,,,
4759,16.44,0.6003,0.05,12,18,,,
4760,6.57,0.615,0.05,5,7,,,
4761,-1.03,0.4775,0.05,9,0,,,
4762,-0.17,0.5188,0.05,3,0,,,
4763,0.58,0.7006,0.05,8,1,,,
4764,14.17,0.5911,0.05,5,15,,,
4765,8.56,0.4403,0.05,8,9,,,
4766,4.96,0.6329,0.05,14,6,,,
4767,26.96,0.5772,0.05,12,29,,,
4768,2.4,0.6759,0.05,10,3,,,
4769,1.74,0.5305,0.05,4,2,,,
4770,38.32,0.6189,0.05,12,41,,,
4771,17.69,0.6119,0.05,15,20,,,
4772,4.31,0.5252,0.05,9,5,,,
4773,-0.17,0.6208,0.05,3,0,,,
4774,21.05,0.5938,0.05,7,23,,,
4775,27.4,0.6905,0.05,6,29,,,
4776,19.21,0.4728,0.05,9,20,,,
4777,10.91,0.5863,0.05,11,12,,,
4778,35.9,0.6752,0.05,14,39,,,
4779,-1.18,0.6615,0.05,14,0,,,
4780,1.28,0.6327,0.05,16,3,,,
4781,2.6,0.5502,0.05,14,4,,,
4782,36.3,0.645,0.05,6,38,,,
4783,0.37,0.616,0.05,11,1,,,
4784,-0.62,0.5137,0.05,10,0,,,
4785,8.83,0.649,0.05,11,11,,,
4786,39.7,0.5954,0.05,8,42,,,
4787,7.73,0.753,0.05,5,8,,,
4788,2.77,0.6599,0.05,3,3,,,
4789,0.24,0.611,0.05,8,1,,,
4790,19.06,0.8258,0.05,8,20,,,
4791,18.33,0.5484,0.05,15,21,,,
4792,2.38,0.662,0.05,10,3,,,
4793,-0.25,0.5808,0.05,5,0,,,
4794,15.23,0.5891,0.05,5,16,,,
4795,30.04,0.4937,0.05,10,33,,,
4796,19.15,0.5414,0.05,15,21,,,
4797,2.12,0.4906,0.05,16,4,,,
4798,8.75,0.6222,0.05,3,9,,,
4799,1.76,0.736,0.05,14,3,,,
4800,23.53,0.6653,0.05,13,26,,,
4801,7.02,0.5304,0.05,10,8,,,
4802,-0.35,0.6798,0.05,7,0,,,
4803,3.26,0.6182,0.05,10,4,,,
4804,14.15,0.5169,0.05,13,15,,,
4805,50.54,0.6708,0.05,6,52,,,
4806,7.38,0.6923,0.05,4,8,,,
4807,12.87,0.6952,0.05,7,14,,,
4808,5.83,0.5888,0.05,11,7,,,
4809,9.98,0.6487,0.05,6,11,,,
4810,-1.19,0.6083,0.05,13,0,,,
4811,4.93,0.5302,0.05,9,6,,,
4812,1.96,0.5203,0.05,12,3,,,
4813,29.9,0.6226,0.05,10,31,,,
4814,30.19,0.5845,0.05,13,32,,,
4815,2.17,0.5529,0.05,11,3,,,
4816,4.63,0.5204,0.05,3,5,,,
4817,25.75,0.6579,0.05,7,27,,,
4818,43.28,0.6555,0.05,12,47,,,
4819,-0.6,0.6551,0.05,6,0,,,
4820,0.75,0.6581,0.05,5,1,,,
4821,17.75,0.5827,0.05,13,19,,,
4822,52.14,0.5787,0.05,14,58,,,
4823,21.29,0.5793,0.05,9,23,,,
4824,1.22,0.5953,0.05,10,2,,,
4825,20.26,0.6877,0.05,6,22,,,
4826,9.68,0.6031,0.05,14,12,,,
4827,50.52,0.5416,0.05,6,52,,,
4828,6.27,0.3881,0.05,9,7,,,
4829,31.94,0.6428,0.05,14,36,,,
4830,1.83,0.7288,0.05,3,2,,,
4831,0.91,0.5946,0.05,13,2,,,
4832,13.23,0.7565,0.05,5,14,,,
4833,37.04,0.5645,0.05,12,39,,,
4834,2.62,0.622,0.05,14,4,,,
4835,3.0,0.674,0.05,14,5,,,
4836,18.41,0.4996,0.05,9,20,,,
4837,19.57,0.7153,0.05,11,21,,,
4838,1.92,0.5815,0.05,14,3,,,
4839,23.28,0.5946,0.05,10,25,,,
4840,0.52,0.7099,0.05,14,2,,,
4841,18.98,0.5195,0.05,12,21,,,
4842,24.61,0.7968,0.05,3,25,,,
4843,39.48,0.6723,0.05,16,43,,,
4844,13.16,0.6923,0.05,16,17,,,
4845,-1.24,0.6708,0.05,12,0,,,
4846,24.25,0.5966,0.05,5,26,,,
4847,-0.99,0.6689,0.05,15,0,,,
4848,7.72,0.7257,0.05,10,9,,,
4849,0.68,0.7167,0.05,6,1,,,
4850,13.88,0.566,0.05,6,16,,,
4851,26.91,0.5782,0.05,13,30,,,
4852,20.15,0.5553,0.05,13,23,,,
4853,-0.65,0.7132,0.05,11,0,,,
4854,1.82,0.7573,0.05,12,3,,,
4855,23.15,0.6284,0.05,5,24,,,
4856,3.38,0.6197,0.05,12,5,,,
4857,8.45,0.6689,0.05,13,10,,,
4858,13.55,0.719,0.05,15,16,,,
4859,-0.59,0.6493,0.05,9,0,,,
4860,22.34,0.6678,0.05,10,24,,,
4861,8.35,0.5537,0.05,5,9,,,
4862,90.06,0.5993,0.05,8,91,,,
4863,6.55,0.5795,0.05,13,8,,,
4864,30.38,0.5836,0.05,12,33,,,
4865,1.03,0.556,0.05,11,2,,,
4866,17.26,0.5555,0.05,12,19,,,
4867,10.94,0.7559,0.05,14,13,,,
4868,10.6,0.6018,0.05,12,12,,,
4869,-0.71,0.6057,0.05,9,0,,,
4870,42.98,0.6475,0.05,16,47,,,
4871,6.03,0.5263,0.05,13,8,,,
4872,0.45,0.6131,0.05,9,1,,,
4873,6.81,0.6589,0.05,7,8,,,
4874,53.27,0.6656,0.05,11,57,,,
4875,-0.22,0.6252,0.05,4,0,,,
4876,30.2,0.6145,0.05,16,32,,,
4877,84.12,0.6226,0.05,10,87,,,
4878,-0.67,0.5803,0.05,9,0,,,
4879,-0.17,0.5939,0.05,13,1,,,
4880,22.38,0.8004,0.05,16,27,,,
4881,7.42,0.2555,0.05,2,8,,,
4882,21.06,0.5956,0.05,8,22,,,
4883,7.93,0.6058,0.05,11,9,,,
4884,9.67,0.5008,0.05,13,11,,,
4885,3.53,0.692,0.05,13,5,,,
4886,3.83,0.6287,0.05,11,5,,,
4887,3.88,0.6565,0.05,2,4,,,
4888,48.51,0.4519,0.05,5,50,,,
4889,1.5,0.6485,0.05,6,2,,,
4890,15.49,0.5177,0.05,5,16,,,
4891,5.12,0.5667,0.05,4,6,,,
4892,45.34,0.5313,0.05,14,49,,,
4893,18.56,0.6895,0.05,12,20,,,
4894,6.87,0.5939,0.05,5,9,,,
4895,-0.7,0.5269,0.05,12,0,,,
4896,0.01,0.6851,0.05,13,1,,,
4897,4.92,0.4749,0.05,10,6,,,
4898,45.03,0.5135,0.05,11,47,,,
4899,1.55,0.5869,0.05,9,3,,,
4900,2.32,0.608,0.05,14,4,,,
4901,19.0,0.6074,0.05,6,20,,,
4902,18.45,0.54,0.05,5,20,,,
4903,11.82,0.6566,0.05,8,13,,,
4904,18.29,0.6666,0.05,9,21,,,
4905,33.48,0.7006,0.05,10,38,,,
4906,8.61,0.7924,0.05,5,9,,,
4907,3.87,0.7204,0.05,7,5,,,
4908,10.15,0.7941,0.05,11,12,,,
4909,10.54,0.583,0.05,10,12,,,
4910,0.59,0.5918,0.05,7,1,,,
4911,1.14,0.6612,0.05,10,2,,,
4912,2.32,0.6209,0.05,10,3,,,
4913,50.85,0.5655,0.05,15,55,,,
4914,10.86,0.6116,0.05,16,12,,,
4915,10.82,0.5879,0.05,10,12,,,
4916,24.13,0.6284,0.05,9,26,,,
4917,89.67,0.6141,0.05,15,94,,,
4918,4.94,0.5462,0.05,10,6,,,
4919,18.47,0.5739,0.05,5,19,,,
4920,29.23,0.6024,0.05,13,32,,,
4921,4.19,0.7068,0.05,7,5,,,
4922,15.54,0.6477,0.05,14,17,,,
4923,2.35,0.6508,0.05,5,3,,,
4924,15.07,0.6946,0.05,9,17,,,
4925,3.93,0.7099,0.05,11,6,,,
4926,14.44,0.4848,0.05,12,16,,,
4927,7.04,0.6213,0.05,8,8,,,
4928,10.95,0.7747,0.05,9,12,,,
4929,0.33,0.7038,0.05,7,1,,,
4930,-0.27,0.5115,0.05,5,0,,,
4931,14.65,0.7138,0.05,13,18,,,
4932,3.92,0.466,0.05,14,5,,,
4933,1.48,0.5869,0.05,16,3,,,
4934,45.36,0.5739,0.05,10,48,,,
4935,1.55,0.8129,0.05,15,3,,,
4936,1.95,0.8863,0.05,1,2,,,
4937,5.92,0.5846,0.05,12,7,,,
4938,16.65,0.5716,0.05,15,18,,,
4939,63.86,0.6695,0.05,14,66,,,
4940,20.18,0.6109,0.05,6,21,,,
4941,17.62,0.6486,0.05,14,20,,,
4942,17.56,0.5318,0.05,14,19,,,
4943,-0.57,0.5622,0.05,9,0,,,
4944,-0.12,0.464,0.05,2,0,,,
4945,10.1,0.4707,0.05,6,11,,,
4946,0.29,0.6294,0.05,9,1,,,
4947,27.57,0.5465,0.05,13,30,,,
4948,9.48,0.6381,0.05,10,11,,,
4949,13.18,0.591,0.05,12,15,,,
4950,7.71,0.6005,0.05,13,9,,,
4951,20.3,0.5689,0.05,14,22,,,
4952,27.0,0.7059,0.05,8,29,,,
4953,32.62,0.7303,0.05,10,34,,,
4954,35.02,0.5748,0.05,14,39,,,
4955,2.24,0.7456,0.05,6,3,,,
4956,-1.29,0.7432,0.05,11,0,,,
4957,-0.33,0.6076,0.05,5,0,,,
4958,22.04,0.6534,0.05,10,23,,,
4959,-0.4,0.6766,0.05,8,0,,,
4960,14.51,0.5248,0.05,11,16,,,
4961,14.4,0.5809,0.05,8,16,,,
4962,1.33,0.6557,0.05,11,2,,,
4963,10.33,0.518,0.05,7,11,,,
4964,21.81,0.7609,0.05,7,24,,,
4965,14.53,0.6111,0.05,7,15,,,
4966,38.28,0.6556,0.05,14,41,,,
4967,38.26,0.5886,0.05,12,41,,,
4968,0.39,0.5116,0.05,15,3,,,
4969,47.71,0.6516,0.05,11,51,,,
4970,8.3,0.5053,0.05,14,10,,,
4971,7.74,0.5556,0.05,8,9,,,
4972,-0.41,0.6584,0.05,7,0,,,
4973,24.65,0.6162,0.05,13,26,,,
4974,7.24,0.6761,0.05,10,9,,,
4975,10.84,0.6214,0.05,10,12,,,
4976,11.89,0.6316,0.05,9,13,,,
4977,6.42,0.5433,0.05,6,7,,,
4978,34.95,0.4406,0.05,11,37,,,
4979,27.58,0.6391,0.05,14,30,,,
4980,24.23,0.6051,0.05,7,25,,,
4981,10.42,0.7935,0.05,4,11,,,
4982,2.99,0.6348,0.05,9,4,,,
4983,23.77,0.4454,0.05,7,25,,,
4984,7.96,0.6291,0.05,10,9,,,
4985,17.74,0.3877,0.05,10,19,,,
4986,1.43,0.759,0.05,7,2,,,
4987,-0.49,0.7601,0.05,5,0,,,
4988,11.03,0.6678,0.05,15,13,,,
4989,11.7,0.6362,0.05,6,13,,,
4990,1.6,0.6241,0.05,12,5,,,
4991,4.64,0.612,0.05,4,5,,,
4992,24.48,0.6519,0.05,12,28,,,
4993,33.27,0.4892,0.05,13,36,,,
4994,20.42,0.5998,0.05,14,22,,,
4995,7.73,0.6386,0.05,7,9,,,
4996,2.14,0.5969,0.05,6,3,,,
4997,0.8,0.5501,0.05,4,1,,,
4998,2.34,0.7647,0.05,8,3,,,
4999,5.83,0.5733,0.05,15,9,,,
5000,-0.83,0.4739,0.05,7,0,0.4554,10.434,-0.3484
5001,2.37,0.8135,0.05,7,3,,,
5002,37.0,0.6913,0.05,16,45,,,
5003,31.71,0.4621,0.05,11,34,,,
5004,11.34,0.6652,0.05,6,12,,,
5005,6.51,0.5248,0.05,7,7,,,
5006,6.02,0.5812,0.05,14,8,,,
5007,14.05,0.6894,0.05,5,15,,,
5008,6.9,0.6233,0.05,8,8,,,
5009,-0.1,0.6817,0.05,2,0,,,
5010,7.02,0.5896,0.05,10,8,,,
5011,10.95,0.6243,0.05,5,12,,,
5012,1.01,0.565,0.05,11,2,,,
5013,1.29,0.5962,0.05,9,2,,,
5014,15.13,0.6592,0.05,5,16,,,
5015,-0.7,0.7103,0.05,8,0,,,
5016,13.28,0.6665,0.05,4,14,,,
5017,28.71,0.6616,0.05,9,30,,,
5018,10.94,0.7992,0.05,12,12,,,
5019,5.55,0.6322,0.05,13,7,,,
5020,-0.37,0.5066,0.05,7,0,,,
5021,34.56,0.652,0.05,16,37,,,
5022,17.07,0.4951,0.05,11,19,,,
5023,-0.3,0.512,0.05,4,0,,,
5024,-0.12,0.6167,0.05,2,0,,,
5025,9.52,0.611,0.05,12,11,,,
5026,25.73,0.7102,0.05,7,27,,,
5027,-0.63,0.6542,0.05,11,0,,,
5028,45.71,0.5189,0.05,9,48,,,
5029,39.65,0.6617,0.05,15,43,,,
5030,-0.98,0.5719,0.05,12,0,,,
5031,12.82,0.496,0.05,10,14,,,
5032,4.16,0.689,0.05,12,5,,,
5033,10.93,0.6241,0.05,15,13,,,
5034,5.29,0.5362,0.05,9,6,,,
5035,0.39,0.6436,0.05,11,1,,,
5036,4.91,0.7678,0.05,9,6,,,
5037,11.57,0.6162,0.05,11,13,,,
5038,-0.4,0.476,0.05,6,0,,,
5039,6.91,0.7118,0.05,13,8,,,
5040,-0.2,0.4654,0.05,4,0,,,
5041,16.56,0.6024,0.05,10,19,,,
5042,5.94,0.6231,0.05,14,7,,,
5043,0.67,0.6513,0.05,5,1,,,
5044,12.64,0.6028,0.05,14,16,,,
5045,20.47,0.6821,0.05,9,22,,,
5046,2.43,0.5195,0.05,11,3,,,
5047,-0.76,0.6149,0.05,12,0,,,
5048,21.16,0.5994,0.05,10,23,,,
5049,8.05,0.671,0.05,13,9,,,
5050,10.29,0.4959,0.05,11,12,,,
5051,-0.78,0.61,0.05,14,0,,,
5052,1.27,0.7324,0.05,13,2,,,
5053,1.9,0.5851,0.05,2,2,,,
5054,35.79,0.5712,0.05,11,38,,,
5055,2.5,0.5978,0.05,8,3,,,
5056,-0.05,0.6422,0.05,1,0,,,
5057,-0.17,0.332,0.05,3,0,,,
5058,4.7,0.5881,0.05,2,5,,,
5059,11.16,0.6978,0.05,12,13,,,
5060,12.45,0.5525,0.05,15,14,,,
5061,1.53,0.6941,0.05,5,2,,,
5062,2.89,0.6053,0.05,9,4,,,
5063,13.79,0.6329,0.05,11,15,,,
5064,2.3,0.5978,0.05,10,3,,,
5065,4.16,0.5891,0.05,8,5,,,
5066,0.82,0.5498,0.05,14,2,,,
5067,9.55,0.6172,0.05,15,11,,,
5068,47.6,0.6607,0.05,8,50,,,
5069,157.6,0.5979,0.05,16,162,,,
5070,26.87,0.5742,0.05,9,28,,,
5071,0.85,0.4908,0.05,1,1,,,
5072,20.67,0.4937,0.05,5,22,,,
5073,17.96,0.4478,0.05,14,20,,,
5074,17.11,0.4603,0.05,9,19,,,
5075,13.07,0.3956,0.05,7,14,,,
5076,4.19,0.5977,0.05,11,5,,,
5077,4.13,0.5616,0.05,9,7,,,
5078,28.41,0.7609,0.05,9,30,,,
5079,0.89,0.6585,0.05,9,2,,,
5080,0.41,0.6407,0.05,5,1,,,
5081,25.54,0.6217,0.05,10,27,,,
5082,5.79,0.6912,0.05,11,7,,,
5083,37.52,0.6043,0.05,12,40,,,
5084,7.73,0.6893,0.05,13,9,,,
5085,43.57,0.6385,0.05,15,46,,,
5086,32.12,0.5779,0.05,8,33,,,
5087,1.39,0.597,0.05,7,2,,,
5088,49.55,0.5922,0.05,11,52,,,
5089,27.0,0.6656,0.05,6,28,,,
5090,3.05,0.662,0.05,13,4,,,
5091,10.69,0.5678,0.05,15,13,,,
5092,3.43,0.5581,0.05,5,4,,,
5093,1.7,0.6016,0.05,14,3,,,
5094,1.9,0.402,0.05,2,2,,,
5095,9.84,0.6052,0.05,8,11,,,
5096,24.78,0.8008,0.05,14,26,,,
5097,-0.3,0.5351,0.05,6,0,,,
5098,6.02,0.6158,0.05,10,7,,,
5099,8.19,0.5567,0.05,7,9,,,
5100,43.04,0.7765,0.05,14,47,,,
5101,26.22,0.6215,0.05,16,28,,,
5102,24.84,0.5628,0.05,12,27,,,
5103,0.6,0.6178,0.05,4,1,,,
5104,-0.29,0.6022,0.05,5,0,,,
5105,-0.2,0.6877,0.05,4,0,,,
5106,3.65,0.6036,0.05,7,4,,,
5107,12.85,0.6567,0.05,11,14,,,
5108,0.02,0.6161,0.05,14,2,,,
5109,-0.39,0.5374,0.05,5,0,,,
5110,16.28,0.7187,0.05,12,19,,,
5111,17.22,0.4103,0.05,8,19,,,
5112,7.72,0.6623,0.05,12,9,,,
5113,29.15,0.6154,0.05,11,31,,,
5114,6.5,0.6364,0.05,4,7,,,
5115,10.03,0.5503,0.05,13,13,,,
5116,21.19,0.6288,0.05,7,23,,,
5117,5.77,0.6532,0.05,11,7,,,
5118,0.53,0.684,0.05,5,1,,,
5119,53.8,0.5936,0.05,12,55,,,
5120,38.54,0.5269,0.05,16,41,,,
5121,-0.41,0.6645,0.05,7,0,,,
5122,39.83,0.6082,0.05,11,42,,,
5123,25.18,0.4107,0.05,6,26,,,
5124,10.4,0.6582,0.05,6,11,,,
5125,2.49,0.7112,0.05,13,4,,,
5126,-0.42,0.6786,0.05,8,0,,,
5127,3.74,0.5401,0.05,10,5,,,
5128,37.55,0.5772,0.05,15,41,,,
5129,10.89,0.5367,0.05,13,13,,,
5130,7.59,0.7659,0.05,15,10,,,
5131,9.26,0.4919,0.05,6,10,,,
5132,106.01,0.5566,0.05,13,110,,,
5133,3.61,0.6491,0.05,7,4,,,
5134,11.8,0.4292,0.05,6,13,,,
5135,58.25,0.5878,0.05,13,61,,,
5136,5.11,0.6054,0.05,9,6,,,
5137,13.13,0.4477,0.05,9,15,,,
5138,16.72,0.5512,0.05,12,19,,,
5139,1.63,0.6325,0.05,7,2,,,
5140,105.51,0.5789,0.05,13,110,,,
5141,0.38,0.6275,0.05,8,1,,,
5142,9.96,0.5142,0.05,8,12,,,
5143,17.62,0.5407,0.05,14,19,,,
5144,4.5,0.6561,0.05,8,5,,,
5145,41.62,0.6467,0.05,10,43,,,
5146,7.71,0.5318,0.05,5,9,,,
5147,5.52,0.7273,0.05,4,6,,,
5148,-1.21,0.5725,0.05,15,0,,,
5149,12.93,0.4875,0.05,13,14,,,
5150,6.4,0.6243,0.05,8,8,,,
5151,-0.57,0.6091,0.05,11,0,,,
5152,14.92,0.68,0.05,14,17,,,
5153,24.89,0.6851,0.05,7,26,,,
5154,23.97,0.6222,0.05,13,28,,,
5155,44.42,0.4648,0.05,6,46,,,
5156,5.53,0.5393,0.05,11,8,,,
5157,6.04,0.5829,0.05,6,7,,,
5158,0.69,0.6265,0.05,5,1,,,
5159,2.08,0.6393,0.05,12,3,,,
5160,1.01,0.5482,0.05,13,2,,,
5161,7.8,0.6413,0.05,14,9,,,
5162,0.63,0.4114,0.05,7,1,,,
5163,-0.83,0.5865,0.05,11,0,,,
5164,4.62,0.1948,0.05,2,5,,,
5165,2.52,0.5978,0.05,8,3,,,
5166,33.83,0.596,0.05,13,37,,,
5167,5.52,0.5579,0.05,14,8,,,
5168,5.71,0.6448,0.05,11,7,,,
5169,-0.1,0.4045,0.05,2,0,,,
5170,24.29,0.5887,0.05,7,26,,,
5171,9.6,0.6166,0.05,8,11,,,
5172,11.73,0.5792,0.05,11,13,,,
5173,10.68,0.7149,0.05,8,12,,,
5174,-0.1,0.8062,0.05,2,0,,,
5175,2.24,0.6696,0.05,10,3,,,
5176,9.86,0.4912,0.05,8,11,,,
5177,17.35,0.7107,0.05,7,18,,,
5178,-0.05,0.5246,0.05,1,0,,,
5179,17.74,0.6319,0.05,10,21,,,
5180,4.57,0.7005,0.05,13,6,,,
5181,7.97,0.6332,0.05,13,10,,,
5182,4.27,0.5774,0.05,7,5,,,
5183,0.73,0.5703,0.05,5,1,,,
5184,-0.91,0.5949,0.05,11,0,,,
5185,7.62,0.5699,0.05,8,9,,,
5186,1.47,0.4219,0.05,9,2,,,
5187,23.23,0.5719,0.05,13,26,,,
5188,0.95,0.6046,0.05,1,1,,,
5189,27.61,0.7688,0.05,7,29,,,
5190,28.45,0.5008,0.05,11,32,,,
5191,2.67,0.6428,0.05,9,4,,,
5192,45.23,0.5462,0.05,13,48,,,
5193,18.37,0.6254,0.05,15,20,,,
5194,25.63,0.7187,0.05,13,28,,,
5195,2.51,0.6202,0.05,9,4,,,
5196,0.94,0.5451,0.05,8,2,,,
5197,1.36,0.7771,0.05,8,2,,,
5198,8.31,0.4527,0.05,11,9,,,
5199,19.26,0.697,0.05,10,21,,,
5200,-0.96,0.6171,0.05,8,0,,,
5201,14.32,0.7222,0.05,4,15,,,
5202,17.19,0.4492,0.05,7,19,,,
5203,9.89,0.4401,0.05,9,11,,,
5204,24.05,0.7901,0.05,7,25,,,
5205,0.14,0.5804,0.05,10,1,,,
5206,1.53,0.6583,0.05,9,3,,,
5207,16.43,0.5054,0.05,5,17,,,
5208,4.78,0.6503,0.05,14,7,,,
5209,0.51,0.5026,0.05,7,1,,,
5210,37.96,0.5228,0.05,8,39,,,
5211,10.79,0.6545,0.05,13,12,,,
5212,32.6,0.5671,0.05,10,34,,,
5213,-0.46,0.6102,0.05,4,0,,,
5214,4.51,0.3089,0.05,9,5,,,
5215,44.77,0.747,0.05,15,47,,,
5216,20.27,0.6486,0.05,15,23,,,
5217,35.31,0.5512,0.05,11,40,,,
5218,49.0,0.6426,0.05,12,51,,,
5219,4.34,0.601,0.05,10,6,,,
5220,1.89,0.61,0.05,13,3,,,
5221,-0.25,0.5489,0.05,5,0,,,
5222,7.86,0.5593,0.05,6,9,,,
5223,0.26,0.6591,0.05,12,1,,,
5224,-1.04,0.5513,0.05,14,0,,,
5225,6.83,0.2342,0.05,1,7,,,
5226,77.14,0.5679,0.05,12,82,,,
5227,-0.33,0.4414,0.05,5,0,,,
5228,3.7,0.4674,0.05,10,5,,,
5229,36.5,0.4344,0.05,10,38,,,
5230,6.12,0.5192,0.05,8,7,,,
5231,9.98,0.6019,0.05,4,11,,,
5232,17.12,0.4859,0.05,12,19,,,
5233,5.41,0.4769,0.05,11,7,,,
5234,8.83,0.5682,0.05,13,10,,,
5235,27.09,0.7641,0.05,7,29,,,
5236,10.21,0.5648,0.05,7,12,,,
5237,36.93,0.5392,0.05,15,41,,,
5238,29.97,0.4826,0.05,9,31,,,
5239,4.34,0.6833,0.05,10,7,,,
5240,5.19,0.669,0.05,5,6,,,
5241,12.04,0.4989,0.05,12,15,,,
5242,9.73,0.6074,0.05,9,11,,,
5243,10.56,0.6171,0.05,14,12,,,
5244,-0.69,0.6796,0.05,13,0,,,
5245,0.16,0.5328,0.05,12,2,,,
5246,3.14,0.4038,0.05,8,4,,,
5247,13.99,0.5852,0.05,7,16,,,
5248,11.86,0.5955,0.05,8,13,,,
5249,-0.25,0.6459,0.05,5,0,,,
5250,23.65,0.6058,0.05,11,26,,,
5251,7.95,0.5304,0.05,15,9,,,
5252,3.48,0.5757,0.05,8,4,,,
5253,19.09,0.5546,0.05,11,21,,,
5254,-0.33,0.4777,0.05,15,1,,,
5255,56.4,0.6099,0.05,8,59,,,
5256,2.55,0.6458,0.05,9,3,,,
5257,0.16,0.6915,0.05,8,1,,,
5258,-0.66,0.5601,0.05,10,0,,,
5259,12.92,0.5882,0.05,8,14,,,
5260,0.9,0.6106,0.05,2,1,,,
5261,4.18,0.5682,0.05,8,5,,,
5262,-0.37,0.4542,0.05,7,0,,,
5263,0.7,0.6954,0.05,14,2,,,
5264,48.59,0.6082,0.05,15,52,,,
5265,49.49,0.421,0.05,9,52,,,
5266,-0.75,0.6579,0.05,13,0,,,
5267,43.17,0.5978,0.05,11,46,,,
5268,15.46,0.574,0.05,6,16,,,
5269,1.63,0.6856,0.05,13,3,,,
5270,-0.35,0.5429,0.05,7,0,,,
5271,42.88,0.5895,0.05,16,47,,,
5272,20.12,0.5093,0.05,6,21,,,
5273,0.43,0.569,0.05,13,2,,,
5274,7.06,0.5557,0.05,10,8,,,
5275,8.84,0.3367,0.05,10,10,,,
5276,15.14,0.6776,0.05,12,18,,,
5277,13.73,0.6172,0.05,9,15,,,
5278,70.75,0.5578,0.05,15,73,,,
5279,4.72,0.6574,0.05,4,5,,,
5280,17.13,0.5878,0.05,13,18,,,
5281,53.15,0.6568,0.05,9,55,,,
5282,3.28,0.6603,0.05,10,4,,,
5283,33.81,0.5246,0.05,13,37,,,
5284,3.29,0.5136,0.05,13,4,,,
5285,3.6,0.5066,0.05,6,4,,,
5286,0.85,0.499,0.05,3,1,,,
5287,10.4,0.7791,0.05,6,12,,,
5288,10.07,0.6011,0.05,13,11,,,
5289,1.38,0.6524,0.05,8,2,,,
5290,34.7,0.6868,0.05,12,37,,,
5291,2.37,0.7038,0.05,5,3,,,
5292,24.98,0.4961,0.05,12,28,,,
5293,-0.37,0.5819,0.05,7,0,,,
5294,14.69,0.5659,0.05,11,16,,,
5295,2.22,0.4637,0.05,12,3,,,
5296,0.88,0.6666,0.05,2,1,,,
5297,6.44,0.5892,0.05,10,8,,,
5298,12.29,0.6245,0.05,15,14,,,
5299,23.77,0.5188,0.05,13,26,,,
5300,8.24,0.5729,0.05,12,10,,,
5301,39.02,0.5933,0.05,16,42,,,
5302,10.42,0.6445,0.05,8,11,,,
5303,14.86,0.5186,0.05,12,18,,,
5304,4.34,0.5727,0.05,8,5,,,
5305,16.73,0.672,0.05,11,19,,,
5306,0.34,0.698,0.05,12,1,,,
5307,40.06,0.6189,0.05,16,43,,,
5308,7.55,0.6246,0.05,7,8,,,
5309,24.29,0.675,0.05,13,26,,,
5310,26.28,0.6354,0.05,16,28,,,
5311,21.33,0.4779,0.05,7,23,,,
5312,1.77,0.5542,0.05,7,3,,,
5313,29.72,0.6369,0.05,6,31,,,
5314,26.34,0.6168,0.05,10,29,,,
5315,15.4,0.6049,0.05,12,17,,,
5316,41.73,0.5694,0.05,11,44,,,
5317,17.15,0.4847,0.05,5,18,,,
5318,31.74,0.6269,0.05,10,33,,,
5319,0.93,0.5907,0.05,13,2,,,
5320,5.35,0.6477,0.05,9,6,,,
5321,17.23,0.5466,0.05,7,18,,,
5322,44.97,0.6739,0.05,7,47,,,
5323,1.39,0.6066,0.05,9,2,,,
5324,45.05,0.658,0.05,9,48,,,
5325,37.59,0.6699,0.05,11,41,,,
5326,13.08,0.7117,0.05,10,14,,,
5327,2.72,0.35,0.05,4,3,,,
5328,-0.42,0.6503,0.05,6,0,,,
5329,3.31,0.6085,0.05,9,4,,,
5330,-0.2,0.626,0.05,4,0,,,
5331,26.04,0.635,0.05,10,28,,,
5332,2.38,0.5896,0.05,10,3,,,
5333,29.69,0.7183,0.05,11,31,,,
5334,56.97,0.6743,0.05,9,59,,,
5335,42.08,0.4834,0.05,6,43,,,
5336,43.28,0.6608,0.05,16,46,,,
5337,3.99,0.5548,0.05,11,5,,,
5338,9.72,0.5251,0.05,10,11,,,
5339,21.05,0.5145,0.05,11,22,,,
5340,6.58,0.5639,0.05,4,7,,,
5341,64.25,0.5781,0.05,11,67,,,
5342,16.64,0.4364,0.05,14,18,,,
