episode,reward,loss,epsilon,crops,captured,val_recall,val_crops,val_score
12509,6.0,0.1361,0.05,3,12.0,,,
12510,0.0,0.1444,0.05,0,0.0,,,
12511,10.0,0.116,0.05,7,24.0,,,
12512,0.0,0.145,0.05,0,0.0,,,
12513,0.0,0.1206,0.05,0,0.0,,,
12514,12.0,0.1487,0.05,5,22.0,,,
12515,-2.0,0.1226,0.05,2,2.0,,,
12516,0.0,0.1812,0.05,0,0.0,,,
12517,5.0,0.1303,0.05,2,9.0,,,
12518,-3.0,0.1029,0.05,3,3.0,,,
12519,7.0,0.1501,0.05,2,11.0,,,
12520,9.0,0.1267,0.05,5,19.0,,,
12521,0.0,0.0934,0.05,0,0.0,,,
12522,1.0,0.1212,0.05,1,3.0,,,
12523,0.0,0.1503,0.05,0,0.0,,,
12524,0.0,0.1331,0.05,0,0.0,,,
12525,-2.0,0.1413,0.05,1,0.0,,,
12526,8.0,0.1015,0.05,5,18.0,,,
12527,25.0,0.1003,0.05,4,33.0,,,
12528,-2.0,0.1526,0.05,1,0.0,,,
12529,-2.0,0.1442,0.05,1,0.0,,,
12530,-1.0,0.1088,0.05,1,1.0,,,
12531,-2.0,0.124,0.05,1,0.0,,,
12532,-2.0,0.128,0.05,1,0.0,,,
12533,10.0,0.1079,0.05,2,14.0,,,
12534,-2.0,0.1668,0.05,1,0.0,,,
12535,0.0,0.1946,0.05,0,0.0,,,
12536,-4.0,0.1261,0.05,2,0.0,,,
12537,0.0,0.1514,0.05,1,2.0,,,
12538,-3.0,0.1135,0.05,2,1.0,,,
12539,-4.0,0.1657,0.05,3,2.0,,,
12540,-2.0,0.1229,0.05,1,0.0,,,
12541,0.0,0.2389,0.05,0,0.0,,,
12542,13.0,0.1127,0.05,4,21.0,,,
12543,-2.0,0.1431,0.05,1,0.0,,,
12544,0.0,0.165,0.05,0,0.0,,,
12545,0.0,0.1093,0.05,0,0.0,,,
12546,17.0,0.0788,0.05,4,25.0,,,
12547,-2.0,0.1609,0.05,1,0.0,,,
12548,5.0,0.1537,0.05,3,11.0,,,
12549,0.0,0.1214,0.05,0,0.0,,,
12550,3.0,0.1281,0.05,1,5.0,,,
12551,-2.0,0.1607,0.05,1,0.0,,,
12552,2.0,0.1842,0.05,2,6.0,,,
12553,-1.0,0.1519,0.05,1,1.0,,,
12554,24.0,0.0757,0.05,3,30.0,,,
12555,0.0,0.1877,0.05,0,0.0,,,
12556,-2.0,0.0985,0.05,1,0.0,,,
12557,-4.0,0.1287,0.05,2,0.0,,,
12558,-1.0,0.1487,0.05,1,1.0,,,
12559,0.0,0.1677,0.05,2,4.0,,,
12560,0.0,0.1084,0.05,0,0.0,,,
12561,5.0,0.1356,0.05,3,11.0,,,
12562,19.0,0.1548,0.05,8,35.0,,,
12563,-2.0,0.1301,0.05,1,0.0,,,
12564,11.0,0.1413,0.05,4,19.0,,,
12565,-2.0,0.1136,0.05,1,0.0,,,
12566,-6.0,0.1432,0.05,3,0.0,,,
12567,1.0,0.1381,0.05,2,5.0,,,
12568,0.0,0.091,0.05,0,0.0,,,
12569,4.0,0.1323,0.05,3,10.0,,,
12570,111.0,0.1328,0.05,12,135.0,,,
12571,0.0,0.1507,0.05,0,0.0,,,
12572,0.0,0.2071,0.05,0,0.0,,,
12573,-2.0,0.1342,0.05,1,0.0,,,
12574,10.0,0.1219,0.05,2,14.0,,,
12575,23.0,0.1072,0.05,4,31.0,,,
12576,-2.0,0.156,0.05,1,0.0,,,
12577,-1.0,0.1636,0.05,1,1.0,,,
12578,5.0,0.1763,0.05,2,9.0,,,
12579,7.0,0.1379,0.05,2,11.0,,,
12580,-1.0,0.1439,0.05,3,5.0,,,
12581,0.0,0.1352,0.05,0,0.0,,,
12582,-5.0,0.1636,0.05,4,3.0,,,
12583,10.0,0.2056,0.05,2,14.0,,,
12584,-4.0,0.1325,0.05,2,0.0,,,
12585,-1.0,0.1309,0.05,6,11.0,,,
12586,0.0,0.079,0.05,0,0.0,,,
12587,0.0,0.0597,0.05,0,0.0,,,
12588,-1.0,0.1606,0.05,1,1.0,,,
12589,0.0,0.1248,0.05,0,0.0,,,
12590,0.0,0.1784,0.05,0,0.0,,,
12591,-2.0,0.1036,0.05,2,2.0,,,
12592,17.0,0.1494,0.05,3,23.0,,,
12593,0.0,0.1376,0.05,0,0.0,,,
12594,5.0,0.1436,0.05,2,9.0,,,
12595,0.0,0.1204,0.05,0,0.0,,,
12596,0.0,0.1351,0.05,1,2.0,,,
12597,0.0,0.133,0.05,0,0.0,,,
12598,-1.0,0.1273,0.05,2,3.0,,,
12599,-2.0,0.1182,0.05,3,4.0,,,
12600,10.0,0.1424,0.05,4,18.0,,,
12601,1.0,0.1853,0.05,3,7.0,,,
12602,-2.0,0.0933,0.05,1,0.0,,,
12603,21.0,0.1897,0.05,5,31.0,,,
12604,40.0,0.1372,0.05,12,64.0,,,
12605,12.0,0.1416,0.05,8,28.0,,,
12606,-1.0,0.1498,0.05,1,1.0,,,
12607,0.0,0.1271,0.05,0,0.0,,,
12608,12.0,0.1267,0.05,4,20.0,,,
12609,2.0,0.1433,0.05,1,4.0,,,
12610,0.0,0.1184,0.05,1,2.0,,,
12611,-4.0,0.1138,0.05,2,0.0,,,
12612,0.0,0.1297,0.05,0,0.0,,,
12613,6.0,0.2087,0.05,2,10.0,,,
12614,0.0,0.1451,0.05,0,0.0,,,
12615,0.0,0.1595,0.05,0,0.0,,,
12616,2.0,0.1766,0.05,4,10.0,,,
12617,6.0,0.0856,0.05,3,12.0,,,
12618,10.0,0.1577,0.05,2,14.0,,,
12619,-2.0,0.141,0.05,1,0.0,,,
12620,20.0,0.1066,0.05,10,40.0,,,
12621,3.0,0.1762,0.05,1,5.0,,,
12622,0.0,0.1119,0.05,0,0.0,,,
12623,-2.0,0.0884,0.05,1,0.0,,,
12624,0.0,0.1287,0.05,0,0.0,,,
12625,0.0,0.1443,0.05,1,2.0,,,
12626,0.0,0.1269,0.05,0,0.0,,,
12627,2.0,0.1385,0.05,7,16.0,,,
12628,1.0,0.1216,0.05,3,7.0,,,
12629,-2.0,0.1417,0.05,1,0.0,,,
12630,9.0,0.0839,0.05,1,11.0,,,
12631,9.0,0.1235,0.05,8,25.0,,,
12632,-2.0,0.1075,0.05,2,2.0,,,
12633,0.0,0.134,0.05,0,0.0,,,
12634,2.0,0.113,0.05,7,16.0,,,
12635,0.0,0.1413,0.05,0,0.0,,,
12636,-2.0,0.1384,0.05,1,0.0,,,
12637,-1.0,0.163,0.05,1,1.0,,,
12638,-2.0,0.1213,0.05,1,0.0,,,
12639,0.0,0.1291,0.05,5,10.0,,,
12640,0.0,0.07,0.05,0,0.0,,,
12641,-1.0,0.1515,0.05,1,1.0,,,
12642,-2.0,0.1494,0.05,2,2.0,,,
12643,0.0,0.1966,0.05,0,0.0,,,
12644,23.0,0.1206,0.05,7,37.0,,,
12645,6.0,0.167,0.05,5,16.0,,,
12646,-2.0,0.1099,0.05,1,0.0,,,
12647,0.0,0.1199,0.05,0,0.0,,,
12648,-1.0,0.1856,0.05,1,1.0,,,
12649,0.0,0.1565,0.05,0,0.0,,,
12650,0.0,0.1628,0.05,0,0.0,,,
12651,7.0,0.1079,0.05,1,9.0,,,
12652,0.0,0.1326,0.05,0,0.0,,,
12653,-3.0,0.1638,0.05,2,1.0,,,
12654,33.0,0.1541,0.05,10,53.0,,,
12655,-2.0,0.1808,0.05,1,0.0,,,
12656,0.0,0.1593,0.05,0,0.0,,,
12657,0.0,0.1222,0.05,0,0.0,,,
12658,-5.0,0.1543,0.05,4,3.0,,,
12659,0.0,0.162,0.05,0,0.0,,,
12660,29.0,0.1383,0.05,10,49.0,,,
12661,2.0,0.1377,0.05,4,10.0,,,
12662,-2.0,0.1793,0.05,1,0.0,,,
12663,-4.0,0.1528,0.05,2,0.0,,,
12664,-2.0,0.1897,0.05,1,0.0,,,
12665,-2.0,0.0926,0.05,1,0.0,,,
12666,0.0,0.1303,0.05,1,2.0,,,
12667,5.0,0.1314,0.05,6,17.0,,,
12668,9.0,0.1787,0.05,5,19.0,,,
12669,3.0,0.1512,0.05,1,5.0,,,
12670,-2.0,0.144,0.05,1,0.0,,,
12671,-1.0,0.1635,0.05,2,3.0,,,
12672,0.0,0.1268,0.05,0,0.0,,,
12673,9.0,0.1709,0.05,2,13.0,,,
12674,0.0,0.1337,0.05,0,0.0,,,
12675,0.0,0.0807,0.05,0,0.0,,,
12676,-2.0,0.1462,0.05,1,0.0,,,
12677,1.0,0.1597,0.05,2,5.0,,,
12678,0.0,0.1867,0.05,0,0.0,,,
12679,0.0,0.1717,0.05,0,0.0,,,
12680,0.0,0.1723,0.05,0,0.0,,,
12681,46.0,0.1897,0.05,10,66.0,,,
12682,-2.0,0.0925,0.05,1,0.0,,,
12683,0.0,0.1376,0.05,0,0.0,,,
12684,11.0,0.1292,0.05,6,23.0,,,
12685,2.0,0.1245,0.05,1,4.0,,,
12686,9.0,0.1343,0.05,3,15.0,,,
12687,0.0,0.1283,0.05,0,0.0,,,
12688,-4.0,0.1272,0.05,2,0.0,,,
12689,0.0,0.1158,0.05,0,0.0,,,
12690,0.0,0.1118,0.05,1,2.0,,,
12691,0.0,0.189,0.05,2,4.0,,,
12692,-2.0,0.1217,0.05,1,0.0,,,
12693,0.0,0.1232,0.05,0,0.0,,,
12694,-2.0,0.1208,0.05,1,0.0,,,
12695,1.0,0.1325,0.05,2,5.0,,,
12696,-2.0,0.1195,0.05,1,0.0,,,
12697,0.0,0.127,0.05,0,0.0,,,
12698,0.0,0.1442,0.05,2,4.0,,,
12699,0.0,0.1755,0.05,0,0.0,,,
12700,1.0,0.1447,0.05,2,5.0,,,
12701,0.0,0.1678,0.05,0,0.0,,,
12702,-2.0,0.1138,0.05,1,0.0,,,
12703,4.0,0.1287,0.05,1,6.0,,,
12704,14.0,0.0933,0.05,3,20.0,,,
12705,-1.0,0.1537,0.05,1,1.0,,,
12706,88.0,0.1313,0.05,13,114.0,,,
12707,9.0,0.1032,0.05,4,17.0,,,
12708,-2.0,0.1388,0.05,2,2.0,,,
12709,0.0,0.1451,0.05,0,0.0,,,
12710,0.0,0.1206,0.05,0,0.0,,,
12711,-2.0,0.2,0.05,1,0.0,,,
12712,0.0,0.1583,0.05,0,0.0,,,
12713,1.0,0.0855,0.05,4,9.0,,,
12714,0.0,0.1799,0.05,0,0.0,,,
12715,0.0,0.1469,0.05,0,0.0,,,
12716,0.0,0.1378,0.05,0,0.0,,,
12717,-2.0,0.1043,0.05,1,0.0,,,
12718,2.0,0.1243,0.05,1,4.0,,,
12719,-2.0,0.1097,0.05,2,2.0,,,
12720,-4.0,0.1467,0.05,2,0.0,,,
12721,8.0,0.1304,0.05,3,14.0,,,
12722,4.0,0.1371,0.05,2,8.0,,,
12723,-1.0,0.1224,0.05,2,3.0,,,
12724,0.0,0.1426,0.05,0,0.0,,,
12725,0.0,0.2282,0.05,0,0.0,,,
12726,0.0,0.1507,0.05,0,0.0,,,
12727,-6.0,0.1074,0.05,3,0.0,,,
12728,6.0,0.1399,0.05,5,16.0,,,
12729,0.0,0.1922,0.05,0,0.0,,,
12730,0.0,0.1654,0.05,0,0.0,,,
12731,1.0,0.209,0.05,3,7.0,,,
12732,-3.0,0.1497,0.05,2,1.0,,,
12733,0.0,0.1573,0.05,3,6.0,,,
12734,14.0,0.1273,0.05,6,26.0,,,
12735,5.0,0.1734,0.05,3,11.0,,,
12736,0.0,0.1826,0.05,0,0.0,,,
12737,23.0,0.1208,0.05,7,37.0,,,
12738,0.0,0.1437,0.05,0,0.0,,,
12739,3.0,0.1123,0.05,1,5.0,,,
12740,-2.0,0.0894,0.05,1,0.0,,,
12741,12.0,0.155,0.05,2,16.0,,,
12742,2.0,0.1559,0.05,2,6.0,,,
12743,0.0,0.1185,0.05,0,0.0,,,
12744,-2.0,0.1113,0.05,1,0.0,,,
12745,0.0,0.0,0.05,0,0.0,,,
12746,0.0,0.0944,0.05,0,0.0,,,
12747,0.0,0.1404,0.05,1,2.0,,,
12748,0.0,0.1579,0.05,1,2.0,,,
12749,-1.0,0.1224,0.05,1,1.0,,,
12750,39.0,0.1328,0.05,7,53.0,,,
12751,14.0,0.1325,0.05,4,22.0,,,
12752,0.0,0.1359,0.05,2,4.0,,,
12753,-2.0,0.2012,0.05,4,6.0,,,
12754,-2.0,0.1244,0.05,2,2.0,,,
12755,0.0,0.142,0.05,0,0.0,,,
12756,23.0,0.1507,0.05,11,45.0,,,
12757,0.0,0.1169,0.05,1,2.0,,,
12758,2.0,0.125,0.05,2,6.0,,,
12759,-2.0,0.1221,0.05,1,0.0,,,
12760,-2.0,0.0897,0.05,1,0.0,,,
12761,14.0,0.1258,0.05,3,20.0,,,
12762,8.0,0.1657,0.05,4,16.0,,,
12763,0.0,0.0893,0.05,0,0.0,,,
12764,0.0,0.1173,0.05,0,0.0,,,
12765,21.0,0.0754,0.05,7,35.0,,,
12766,4.0,0.1433,0.05,4,12.0,,,
12767,1.0,0.1538,0.05,3,7.0,,,
12768,1.0,0.2259,0.05,2,5.0,,,
12769,0.0,0.1349,0.05,0,0.0,,,
12770,0.0,0.0858,0.05,0,0.0,,,
12771,0.0,0.1763,0.05,0,0.0,,,
12772,12.0,0.1234,0.05,3,18.0,,,
12773,12.0,0.1852,0.05,2,16.0,,,
12774,0.0,0.1554,0.05,1,2.0,,,
12775,8.0,0.2141,0.05,4,16.0,,,
12776,6.0,0.1253,0.05,2,10.0,,,
12777,21.0,0.1336,0.05,5,31.0,,,
12778,3.0,0.1437,0.05,1,5.0,,,
12779,26.0,0.0966,0.05,4,34.0,,,
12780,-2.0,0.1371,0.05,1,0.0,,,
12781,0.0,0.1928,0.05,0,0.0,,,
12782,5.0,0.1433,0.05,1,7.0,,,
12783,12.0,0.1262,0.05,2,16.0,,,
12784,-3.0,0.1133,0.05,2,1.0,,,
12785,0.0,0.1326,0.05,0,0.0,,,
12786,-2.0,0.133,0.05,1,0.0,,,
12787,-1.0,0.1252,0.05,1,1.0,,,
12788,-5.0,0.1159,0.05,3,1.0,,,
12789,-4.0,0.1432,0.05,4,4.0,,,
12790,0.0,0.0898,0.05,0,0.0,,,
12791,15.0,0.1368,0.05,3,21.0,,,
12792,-2.0,0.1306,0.05,1,0.0,,,
12793,0.0,0.1033,0.05,0,0.0,,,
12794,0.0,0.165,0.05,0,0.0,,,
12795,-1.0,0.1442,0.05,1,1.0,,,
12796,-2.0,0.1296,0.05,1,0.0,,,
12797,-2.0,0.0876,0.05,1,0.0,,,
12798,-4.0,0.1315,0.05,2,0.0,,,
12799,37.0,0.1287,0.05,8,53.0,,,
12800,4.0,0.1237,0.05,1,6.0,,,
12801,4.0,0.1558,0.05,2,8.0,,,
12802,0.0,0.1076,0.05,0,0.0,,,
12803,12.0,0.107,0.05,5,22.0,,,
12804,0.0,0.1448,0.05,1,2.0,,,
12805,0.0,0.137,0.05,0,0.0,,,
12806,-2.0,0.085,0.05,1,0.0,,,
12807,0.0,0.1149,0.05,0,0.0,,,
12808,0.0,0.1163,0.05,0,0.0,,,
12809,-2.0,0.13,0.05,1,0.0,,,
12810,-1.0,0.1089,0.05,1,1.0,,,
12811,-2.0,0.1036,0.05,1,0.0,,,
12812,-2.0,0.1384,0.05,1,0.0,,,
12813,0.0,0.116,0.05,0,0.0,,,
12814,5.0,0.1213,0.05,4,13.0,,,
12815,0.0,0.1228,0.05,0,0.0,,,
12816,-1.0,0.1452,0.05,1,1.0,,,
12817,7.0,0.0902,0.05,4,15.0,,,
12818,0.0,0.1437,0.05,0,0.0,,,
12819,0.0,0.1397,0.05,0,0.0,,,
12820,-2.0,0.1007,0.05,1,0.0,,,
12821,25.0,0.1659,0.05,9,43.0,,,
12822,-2.0,0.0966,0.05,1,0.0,,,
12823,0.0,0.1991,0.05,0,0.0,,,
12824,0.0,0.1335,0.05,1,2.0,,,
12825,0.0,0.101,0.05,0,0.0,,,
12826,14.0,0.1374,0.05,4,22.0,,,
12827,-2.0,0.1216,0.05,1,0.0,,,
12828,-2.0,0.1177,0.05,1,0.0,,,
12829,0.0,0.1358,0.05,0,0.0,,,
12830,0.0,0.1525,0.05,0,0.0,,,
12831,-1.0,0.1588,0.05,1,1.0,,,
12832,-2.0,0.1414,0.05,1,0.0,,,
12833,0.0,0.1468,0.05,0,0.0,,,
12834,3.0,0.1708,0.05,1,5.0,,,
12835,0.0,0.0,0.05,0,0.0,,,
12836,-2.0,0.1524,0.05,3,4.0,,,
12837,0.0,0.1401,0.05,0,0.0,,,
12838,0.0,0.155,0.05,0,0.0,,,
12839,0.0,0.1069,0.05,0,0.0,,,
12840,-4.0,0.1113,0.05,2,0.0,,,
12841,7.0,0.1336,0.05,4,15.0,,,
12842,0.0,0.1139,0.05,1,2.0,,,
12843,0.0,0.1424,0.05,0,0.0,,,
12844,-1.0,0.1613,0.05,1,1.0,,,
12845,-2.0,0.1548,0.05,1,0.0,,,
12846,0.0,0.0714,0.05,0,0.0,,,
12847,0.0,0.1384,0.05,0,0.0,,,
12848,0.0,0.105,0.05,0,0.0,,,
12849,0.0,0.1258,0.05,0,0.0,,,
12850,4.0,0.112,0.05,1,6.0,,,
12851,3.0,0.1719,0.05,1,5.0,,,
12852,19.0,0.127,0.05,7,33.0,,,
12853,0.0,0.1284,0.05,0,0.0,,,
12854,0.0,0.0973,0.05,0,0.0,,,
12855,0.0,0.1491,0.05,0,0.0,,,
12856,0.0,0.1327,0.05,0,0.0,,,
12857,2.0,0.1284,0.05,2,6.0,,,
12858,7.0,0.1117,0.05,6,19.0,,,
12859,0.0,0.1353,0.05,0,0.0,,,
12860,-6.0,0.1759,0.05,3,0.0,,,
12861,-4.0,0.148,0.05,2,0.0,,,
12862,0.0,0.1281,0.05,0,0.0,,,
12863,-4.0,0.1086,0.05,2,0.0,,,
12864,-2.0,0.1016,0.05,1,0.0,,,
12865,10.0,0.1012,0.05,2,14.0,,,
12866,0.0,0.1105,0.05,0,0.0,,,
12867,8.0,0.1524,0.05,2,12.0,,,
12868,0.0,0.0994,0.05,0,0.0,,,
12869,-2.0,0.1122,0.05,1,0.0,,,
12870,0.0,0.2174,0.05,0,0.0,,,
12871,13.0,0.1535,0.05,3,19.0,,,
12872,0.0,0.1486,0.05,0,0.0,,,
12873,0.0,0.1983,0.05,0,0.0,,,
12874,7.0,0.142,0.05,1,9.0,,,
12875,3.0,0.1053,0.05,7,17.0,,,
12876,-2.0,0.1421,0.05,1,0.0,,,
12877,0.0,0.2077,0.05,0,0.0,,,
12878,-4.0,0.1331,0.05,2,0.0,,,
12879,8.0,0.1301,0.05,2,12.0,,,
12880,0.0,0.1214,0.05,0,0.0,,,
12881,0.0,0.0744,0.05,0,0.0,,,
12882,0.0,0.0841,0.05,0,0.0,,,
12883,53.0,0.1405,0.05,6,65.0,,,
12884,-6.0,0.1441,0.05,3,0.0,,,
12885,0.0,0.1665,0.05,0,0.0,,,
12886,-2.0,0.1452,0.05,1,0.0,,,
12887,-1.0,0.1256,0.05,1,1.0,,,
12888,0.0,0.1556,0.05,0,0.0,,,
12889,0.0,0.154,0.05,0,0.0,,,
12890,-2.0,0.1443,0.05,4,6.0,,,
12891,1.0,0.1033,0.05,2,5.0,,,
12892,0.0,0.1488,0.05,1,2.0,,,
12893,0.0,0.168,0.05,2,4.0,,,
12894,-1.0,0.1454,0.05,1,1.0,,,
12895,-2.0,0.1219,0.05,1,0.0,,,
12896,21.0,0.1195,0.05,5,31.0,,,
12897,-4.0,0.1257,0.05,2,0.0,,,
12898,-3.0,0.0904,0.05,2,1.0,,,
12899,-1.0,0.1556,0.05,2,3.0,,,
12900,2.0,0.1636,0.05,1,4.0,,,
12901,0.0,0.1284,0.05,0,0.0,,,
12902,2.0,0.155,0.05,2,6.0,,,
12903,0.0,0.1683,0.05,0,0.0,,,
12904,2.0,0.0899,0.05,1,4.0,,,
12905,1.0,0.1138,0.05,1,3.0,,,
12906,0.0,0.0697,0.05,0,0.0,,,
12907,9.0,0.1416,0.05,5,19.0,,,
12908,11.0,0.1502,0.05,4,19.0,,,
12909,0.0,0.1867,0.05,0,0.0,,,
12910,0.0,0.1145,0.05,0,0.0,,,
12911,10.0,0.1326,0.05,6,22.0,,,
12912,5.0,0.1394,0.05,3,11.0,,,
12913,-2.0,0.1189,0.05,1,0.0,,,
12914,0.0,0.1693,0.05,0,0.0,,,
12915,1.0,0.1516,0.05,2,5.0,,,
12916,0.0,0.1739,0.05,0,0.0,,,
12917,0.0,0.143,0.05,0,0.0,,,
12918,0.0,0.1373,0.05,0,0.0,,,
12919,5.0,0.1558,0.05,2,9.0,,,
12920,-3.0,0.1384,0.05,2,1.0,,,
12921,39.0,0.1178,0.05,11,61.0,,,
12922,-2.0,0.1209,0.05,1,0.0,,,
12923,0.0,0.171,0.05,0,0.0,,,
12924,18.0,0.1277,0.05,9,36.0,,,
12925,0.0,0.1973,0.05,0,0.0,,,
12926,-2.0,0.1395,0.05,1,0.0,,,
12927,42.0,0.1267,0.05,6,54.0,,,
12928,-2.0,0.128,0.05,1,0.0,,,
12929,11.0,0.1203,0.05,5,21.0,,,
12930,0.0,0.1454,0.05,0,0.0,,,
12931,0.0,0.1186,0.05,0,0.0,,,
12932,0.0,0.1459,0.05,0,0.0,,,
12933,25.0,0.1794,0.05,9,43.0,,,
12934,0.0,0.1149,0.05,2,4.0,,,
12935,-1.0,0.1178,0.05,3,5.0,,,
12936,0.0,0.1071,0.05,0,0.0,,,
12937,-1.0,0.1082,0.05,3,5.0,,,
12938,0.0,0.1295,0.05,0,0.0,,,
12939,15.0,0.1201,0.05,5,25.0,,,
12940,-2.0,0.1671,0.05,3,4.0,,,
12941,0.0,0.1721,0.05,0,0.0,,,
12942,0.0,0.1491,0.05,0,0.0,,,
12943,2.0,0.1488,0.05,3,8.0,,,
12944,6.0,0.1739,0.05,3,12.0,,,
12945,0.0,0.101,0.05,0,0.0,,,
12946,1.0,0.1347,0.05,3,7.0,,,
12947,-2.0,0.0952,0.05,1,0.0,,,
12948,-2.0,0.1405,0.05,1,0.0,,,
12949,0.0,0.1041,0.05,0,0.0,,,
12950,-1.0,0.1639,0.05,1,1.0,,,
12951,1.0,0.1476,0.05,2,5.0,,,
12952,0.0,0.1571,0.05,0,0.0,,,
12953,0.0,0.1391,0.05,0,0.0,,,
12954,-3.0,0.1477,0.05,3,3.0,,,
12955,0.0,0.1209,0.05,0,0.0,,,
12956,-1.0,0.1942,0.05,5,9.0,,,
12957,0.0,0.1373,0.05,0,0.0,,,
12958,0.0,0.1469,0.05,0,0.0,,,
12959,-2.0,0.1625,0.05,1,0.0,,,
12960,20.0,0.1593,0.05,5,30.0,,,
12961,0.0,0.1691,0.05,0,0.0,,,
12962,0.0,0.1307,0.05,0,0.0,,,
12963,-2.0,0.1549,0.05,1,0.0,,,
12964,0.0,0.2052,0.05,0,0.0,,,
12965,0.0,0.0979,0.05,0,0.0,,,
12966,3.0,0.1434,0.05,1,5.0,,,
12967,40.0,0.1462,0.05,14,68.0,,,
12968,-2.0,0.1907,0.05,1,0.0,,,
12969,0.0,0.1998,0.05,0,0.0,,,
12970,6.0,0.1444,0.05,2,10.0,,,
12971,15.0,0.114,0.05,5,25.0,,,
12972,12.0,0.1092,0.05,4,20.0,,,
12973,-2.0,0.1357,0.05,1,0.0,,,
12974,0.0,0.0688,0.05,0,0.0,,,
12975,0.0,0.1519,0.05,0,0.0,,,
12976,0.0,0.0936,0.05,0,0.0,,,
12977,-2.0,0.1071,0.05,2,2.0,,,
12978,0.0,0.1333,0.05,3,6.0,,,
12979,0.0,0.1072,0.05,0,0.0,,,
12980,0.0,0.1524,0.05,0,0.0,,,
12981,-3.0,0.149,0.05,2,1.0,,,
12982,5.0,0.1474,0.05,1,7.0,,,
12983,8.0,0.1378,0.05,8,24.0,,,
12984,-1.0,0.1094,0.05,1,1.0,,,
12985,-2.0,0.173,0.05,4,6.0,,,
12986,0.0,0.1111,0.05,0,0.0,,,
12987,9.0,0.1357,0.05,2,13.0,,,
12988,-2.0,0.1276,0.05,1,0.0,,,
12989,0.0,0.139,0.05,0,0.0,,,
12990,0.0,0.1296,0.05,0,0.0,,,
12991,-1.0,0.0769,0.05,1,1.0,,,
12992,-2.0,0.1366,0.05,1,0.0,,,
12993,-2.0,0.1107,0.05,3,4.0,,,
12994,-1.0,0.1193,0.05,4,7.0,,,
12995,0.0,0.1284,0.05,0,0.0,,,
12996,0.0,0.0773,0.05,0,0.0,,,
12997,2.0,0.0908,0.05,2,6.0,,,
12998,2.0,0.1301,0.05,3,8.0,,,
12999,0.0,0.1145,0.05,0,0.0,,,
13000,0.0,0.154,0.05,2,4.0,0.5997,3.18,0.2022
13001,1.0,0.1048,0.05,2,5.0,,,
13002,2.0,0.0871,0.05,1,4.0,,,
13003,-2.0,0.1065,0.05,1,0.0,,,
13004,12.0,0.1222,0.05,4,20.0,,,
13005,2.0,0.1285,0.05,1,4.0,,,
13006,0.0,0.1142,0.05,0,0.0,,,
13007,0.0,0.1431,0.05,0,0.0,,,
13008,-2.0,0.1612,0.05,1,0.0,,,
13009,-2.0,0.0946,0.05,1,0.0,,,
13010,-1.0,0.1687,0.05,1,1.0,,,
13011,0.0,0.0973,0.05,0,0.0,,,
13012,8.0,0.0906,0.05,1,10.0,,,
13013,0.0,0.1678,0.05,0,0.0,,,
13014,5.0,0.1384,0.05,1,7.0,,,
13015,1.0,0.1707,0.05,1,3.0,,,
13016,7.0,0.0926,0.05,4,15.0,,,
13017,104.0,0.1156,0.05,12,128.0,,,
13018,0.0,0.13,0.05,0,0.0,,,
13019,-2.0,0.1164,0.05,1,0.0,,,
13020,1.0,0.1189,0.05,2,5.0,,,
13021,5.0,0.1577,0.05,1,7.0,,,
13022,0.0,0.1371,0.05,0,0.0,,,
13023,0.0,0.1999,0.05,0,0.0,,,
13024,-2.0,0.1454,0.05,1,0.0,,,
13025,46.0,0.1357,0.05,7,60.0,,,
13026,0.0,0.0966,0.05,0,0.0,,,
13027,1.0,0.132,0.05,1,3.0,,,
13028,45.0,0.154,0.05,10,65.0,,,
13029,23.0,0.1247,0.05,7,37.0,,,
13030,-2.0,0.1253,0.05,1,0.0,,,
13031,-1.0,0.1131,0.05,2,3.0,,,
13032,-6.0,0.1427,0.05,3,0.0,,,
13033,0.0,0.1154,0.05,0,0.0,,,
13034,36.0,0.1212,0.05,7,50.0,,,
13035,0.0,0.0888,0.05,0,0.0,,,
13036,0.0,0.1369,0.05,2,4.0,,,
13037,0.0,0.1571,0.05,0,0.0,,,
13038,0.0,0.1221,0.05,0,0.0,,,
13039,-2.0,0.1198,0.05,1,0.0,,,
13040,9.0,0.1859,0.05,9,27.0,,,
13041,-5.0,0.1211,0.05,3,1.0,,,
13042,-2.0,0.1481,0.05,1,0.0,,,
13043,8.0,0.0924,0.05,1,10.0,,,
13044,1.0,0.1444,0.05,1,3.0,,,
13045,-2.0,0.1453,0.05,3,4.0,,,
13046,0.0,0.1372,0.05,0,0.0,,,
13047,-2.0,0.1405,0.05,1,0.0,,,
13048,-2.0,0.1432,0.05,1,0.0,,,
13049,-2.0,0.1156,0.05,1,0.0,,,
13050,0.0,0.1943,0.05,0,0.0,,,
13051,10.0,0.1134,0.05,5,20.0,,,
13052,0.0,0.1278,0.05,0,0.0,,,
13053,0.0,0.1326,0.05,0,0.0,,,
13054,-2.0,0.181,0.05,1,0.0,,,
13055,-2.0,0.1031,0.05,1,0.0,,,
13056,0.0,0.0969,0.05,0,0.0,,,
13057,-2.0,0.1043,0.05,1,0.0,,,
13058,0.0,0.1548,0.05,0,0.0,,,
13059,35.0,0.1523,0.05,5,45.0,,,
13060,19.0,0.1312,0.05,8,35.0,,,
13061,-2.0,0.0848,0.05,1,0.0,,,
