episode,reward,loss,epsilon,crops,captured,val_recall,val_crops,val_score
13697,-0.5,0.2091,0.05,1,0.0,,,
13698,39.0,0.191,0.05,14,46.0,,,
13699,5.5,0.2354,0.05,3,7.0,,,
13700,-1.0,0.2121,0.05,6,2.0,,,
13701,7.0,0.2394,0.05,6,10.0,,,
13702,-1.0,0.1972,0.05,2,0.0,,,
13703,-0.5,0.1637,0.05,1,0.0,,,
13704,13.5,0.1957,0.05,7,17.0,,,
13705,0.0,0.1702,0.05,2,1.0,,,
13706,20.5,0.1426,0.05,9,25.0,,,
13707,-0.5,0.2279,0.05,1,0.0,,,
13708,-0.5,0.2123,0.05,5,2.0,,,
13709,-0.5,0.2035,0.05,1,0.0,,,
13710,0.0,0.1911,0.05,0,0.0,,,
13711,6.0,0.1687,0.05,4,8.0,,,
13712,21.5,0.1671,0.05,7,25.0,,,
13713,2.0,0.1749,0.05,8,6.0,,,
13714,5.0,0.1706,0.05,4,7.0,,,
13715,-1.5,0.2488,0.05,3,0.0,,,
13716,34.0,0.3132,0.05,12,40.0,,,
13717,-1.0,0.2425,0.05,2,0.0,,,
13718,3.5,0.187,0.05,5,6.0,,,
13719,-2.0,0.1574,0.05,4,0.0,,,
13720,3.0,0.1282,0.05,4,5.0,,,
13721,-1.5,0.2632,0.05,3,0.0,,,
13722,-2.0,0.2127,0.05,4,0.0,,,
13723,30.5,0.18,0.05,9,35.0,,,
13724,14.5,0.1374,0.05,11,20.0,,,
13725,-0.5,0.2241,0.05,1,0.0,,,
13726,0.0,0.2061,0.05,0,0.0,,,
13727,13.0,0.1872,0.05,6,16.0,,,
13728,15.0,0.2704,0.05,10,20.0,,,
13729,-1.5,0.2209,0.05,3,0.0,,,
13730,-2.0,0.1948,0.05,4,0.0,,,
13731,9.0,0.1999,0.05,8,13.0,,,
13732,0.0,0.231,0.05,0,0.0,,,
13733,20.5,0.1574,0.05,9,25.0,,,
13734,17.5,0.254,0.05,9,22.0,,,
13735,6.0,0.2745,0.05,4,8.0,,,
13736,-0.5,0.1272,0.05,1,0.0,,,
13737,68.5,0.1531,0.05,13,75.0,,,
13738,-1.0,0.1986,0.05,2,0.0,,,
13739,14.5,0.2446,0.05,7,18.0,,,
13740,-0.5,0.2812,0.05,3,1.0,,,
13741,17.0,0.2109,0.05,12,23.0,,,
13742,14.5,0.2996,0.05,9,19.0,,,
13743,28.0,0.1746,0.05,8,32.0,,,
13744,3.5,0.2229,0.05,9,8.0,,,
13745,9.0,0.2926,0.05,6,12.0,,,
13746,2.0,0.1345,0.05,2,3.0,,,
13747,2.0,0.1287,0.05,4,4.0,,,
13748,-0.5,0.2056,0.05,1,0.0,,,
13749,11.5,0.2338,0.05,7,15.0,,,
13750,-0.5,0.173,0.05,1,0.0,,,
13751,5.0,0.2222,0.05,8,9.0,,,
13752,2.0,0.2054,0.05,2,3.0,,,
13753,0.0,0.1972,0.05,0,0.0,,,
13754,4.0,0.2558,0.05,4,6.0,,,
13755,20.5,0.2197,0.05,11,26.0,,,
13756,24.0,0.1565,0.05,10,29.0,,,
13757,-0.5,0.2946,0.05,1,0.0,,,
13758,-0.5,0.1869,0.05,1,0.0,,,
13759,-1.0,0.207,0.05,2,0.0,,,
13760,0.0,0.2232,0.05,0,0.0,,,
13761,27.0,0.1625,0.05,8,31.0,,,
13762,-0.5,0.2984,0.05,1,0.0,,,
13763,65.5,0.2102,0.05,13,72.0,,,
13764,1.5,0.1576,0.05,5,4.0,,,
13765,-0.5,0.2241,0.05,1,0.0,,,
13766,-0.5,0.1994,0.05,1,0.0,,,
13767,7.0,0.3389,0.05,6,10.0,,,
13768,0.0,0.1798,0.05,0,0.0,,,
13769,13.0,0.1541,0.05,6,16.0,,,
13770,10.0,0.1658,0.05,8,14.0,,,
13771,4.0,0.2019,0.05,6,7.0,,,
13772,9.5,0.2198,0.05,9,14.0,,,
13773,0.5,0.2025,0.05,1,1.0,,,
13774,11.5,0.3243,0.05,9,16.0,,,
13775,16.5,0.2058,0.05,13,23.0,,,
13776,3.0,0.166,0.05,2,4.0,,,
13777,-1.0,0.2493,0.05,2,0.0,,,
13778,23.0,0.1945,0.05,8,27.0,,,
13779,9.5,0.1866,0.05,9,14.0,,,
13780,8.0,0.1902,0.05,4,10.0,,,
13781,11.5,0.2083,0.05,13,18.0,,,
13782,10.0,0.1914,0.05,6,13.0,,,
13783,-0.5,0.2218,0.05,1,0.0,,,
13784,-1.0,0.1919,0.05,2,0.0,,,
13785,39.5,0.1549,0.05,5,42.0,,,
13786,-1.5,0.1535,0.05,3,0.0,,,
13787,2.5,0.1674,0.05,3,4.0,,,
13788,-0.5,0.1148,0.05,1,0.0,,,
13789,8.5,0.2447,0.05,1,9.0,,,
13790,52.5,0.2185,0.05,15,60.0,,,
13791,1.5,0.2472,0.05,3,3.0,,,
13792,1.0,0.1632,0.05,2,2.0,,,
13793,2.0,0.1905,0.05,2,3.0,,,
13794,0.0,0.1741,0.05,0,0.0,,,
13795,28.0,0.1766,0.05,14,35.0,,,
13796,10.0,0.2214,0.05,8,14.0,,,
13797,35.5,0.0953,0.05,5,38.0,,,
13798,0.0,0.2431,0.05,0,0.0,,,
13799,53.0,0.1544,0.05,10,58.0,,,
13800,5.0,0.2,0.05,4,7.0,,,
13801,103.0,0.2201,0.05,14,110.0,,,
13802,1.5,0.2885,0.05,1,2.0,,,
13803,20.5,0.2115,0.05,7,24.0,,,
13804,-0.5,0.1897,0.05,3,1.0,,,
13805,6.0,0.2391,0.05,4,8.0,,,
13806,0.0,0.2214,0.05,0,0.0,,,
13807,0.0,0.1815,0.05,0,0.0,,,
13808,40.0,0.1997,0.05,10,45.0,,,
13809,12.0,0.178,0.05,4,14.0,,,
13810,4.0,0.1695,0.05,2,5.0,,,
13811,10.5,0.1535,0.05,3,12.0,,,
13812,-1.5,0.2203,0.05,3,0.0,,,
13813,0.0,0.2125,0.05,0,0.0,,,
13814,5.5,0.2202,0.05,5,8.0,,,
13815,-0.5,0.1849,0.05,1,0.0,,,
13816,48.5,0.2118,0.05,15,56.0,,,
13817,4.5,0.1493,0.05,3,6.0,,,
13818,-0.5,0.2139,0.05,1,0.0,,,
13819,-0.5,0.2497,0.05,1,0.0,,,
13820,-1.0,0.2317,0.05,2,0.0,,,
13821,18.5,0.2202,0.05,5,21.0,,,
13822,1.0,0.1617,0.05,4,3.0,,,
13823,9.0,0.2647,0.05,14,16.0,,,
13824,49.5,0.1808,0.05,13,56.0,,,
13825,4.5,0.2107,0.05,3,6.0,,,
13826,11.5,0.1671,0.05,9,16.0,,,
13827,5.0,0.1919,0.05,10,10.0,,,
13828,7.5,0.2694,0.05,3,9.0,,,
13829,8.5,0.163,0.05,5,11.0,,,
13830,15.0,0.1657,0.05,4,17.0,,,
13831,-0.5,0.2747,0.05,1,0.0,,,
13832,6.5,0.1626,0.05,3,8.0,,,
13833,-1.0,0.2374,0.05,4,1.0,,,
13834,0.0,0.2222,0.05,8,4.0,,,
13835,9.5,0.2091,0.05,9,14.0,,,
13836,-1.0,0.2014,0.05,2,0.0,,,
13837,20.5,0.1679,0.05,13,27.0,,,
13838,17.5,0.204,0.05,9,22.0,,,
13839,12.0,0.1665,0.05,6,15.0,,,
13840,-0.5,0.1616,0.05,1,0.0,,,
13841,-2.5,0.1726,0.05,5,0.0,,,
13842,6.0,0.1384,0.05,4,8.0,,,
13843,-0.5,0.1946,0.05,1,0.0,,,
13844,1.0,0.2222,0.05,6,4.0,,,
13845,0.0,0.1408,0.05,0,0.0,,,
13846,4.5,0.2193,0.05,3,6.0,,,
13847,29.0,0.1992,0.05,12,35.0,,,
13848,-0.5,0.3303,0.05,1,0.0,,,
13849,0.0,0.233,0.05,2,1.0,,,
13850,-2.0,0.2203,0.05,8,2.0,,,
13851,43.5,0.1992,0.05,11,49.0,,,
13852,28.5,0.1968,0.05,13,35.0,,,
13853,6.0,0.1837,0.05,6,9.0,,,
13854,-0.5,0.1594,0.05,1,0.0,,,
13855,12.0,0.1998,0.05,6,15.0,,,
13856,0.0,0.2083,0.05,0,0.0,,,
13857,7.0,0.1643,0.05,2,8.0,,,
13858,4.0,0.2135,0.05,6,7.0,,,
13859,0.0,0.2073,0.05,2,1.0,,,
13860,3.0,0.1843,0.05,2,4.0,,,
13861,0.0,0.2177,0.05,2,1.0,,,
13862,2.0,0.177,0.05,8,6.0,,,
13863,24.0,0.1977,0.05,12,30.0,,,
13864,5.5,0.158,0.05,9,10.0,,,
13865,1.0,0.2494,0.05,2,2.0,,,
13866,15.0,0.1652,0.05,6,18.0,,,
13867,48.5,0.1846,0.05,11,54.0,,,
13868,14.5,0.258,0.05,5,17.0,,,
13869,32.0,0.1744,0.05,10,37.0,,,
13870,1.0,0.2949,0.05,4,3.0,,,
13871,0.0,0.3503,0.05,0,0.0,,,
13872,28.5,0.1657,0.05,13,35.0,,,
13873,37.0,0.196,0.05,12,43.0,,,
13874,25.5,0.1666,0.05,5,28.0,,,
13875,7.0,0.2097,0.05,4,9.0,,,
13876,0.5,0.1503,0.05,3,2.0,,,
13877,32.0,0.1929,0.05,14,39.0,,,
13878,13.0,0.2587,0.05,12,19.0,,,
13879,15.5,0.2089,0.05,5,18.0,,,
13880,6.5,0.1842,0.05,7,10.0,,,
13881,18.5,0.213,0.05,9,23.0,,,
13882,7.5,0.1901,0.05,5,10.0,,,
13883,-1.0,0.171,0.05,2,0.0,,,
13884,-1.0,0.1848,0.05,2,0.0,,,
13885,0.0,0.2331,0.05,2,1.0,,,
13886,0.5,0.1799,0.05,3,2.0,,,
13887,0.0,0.0,0.05,0,0.0,,,
13888,8.0,0.2014,0.05,4,10.0,,,
13889,21.0,0.1299,0.05,12,27.0,,,
13890,4.5,0.1658,0.05,7,8.0,,,
13891,23.0,0.164,0.05,14,30.0,,,
13892,1.0,0.2541,0.05,6,4.0,,,
13893,0.0,0.272,0.05,0,0.0,,,
13894,2.5,0.2036,0.05,3,4.0,,,
13895,-1.0,0.245,0.05,2,0.0,,,
13896,10.0,0.1504,0.05,16,18.0,,,
13897,-1.5,0.1903,0.05,3,0.0,,,
13898,-0.5,0.2529,0.05,3,1.0,,,
13899,15.5,0.1768,0.05,3,17.0,,,
13900,-1.0,0.2117,0.05,2,0.0,,,
13901,9.0,0.1708,0.05,4,11.0,,,
13902,-1.0,0.1868,0.05,4,1.0,,,
13903,10.5,0.2175,0.05,9,15.0,,,
13904,44.5,0.264,0.05,11,50.0,,,
13905,-1.0,0.2513,0.05,2,0.0,,,
13906,-1.0,0.2089,0.05,2,0.0,,,
13907,-0.5,0.1386,0.05,1,0.0,,,
13908,1.0,0.2324,0.05,8,5.0,,,
13909,1.0,0.1657,0.05,6,4.0,,,
13910,17.0,0.2081,0.05,6,20.0,,,
13911,57.0,0.1975,0.05,8,61.0,,,
13912,29.0,0.241,0.05,6,32.0,,,
13913,7.0,0.248,0.05,6,10.0,,,
13914,0.0,0.234,0.05,0,0.0,,,
13915,0.0,0.2415,0.05,2,1.0,,,
13916,0.0,0.2661,0.05,2,1.0,,,
13917,81.0,0.2796,0.05,16,89.0,,,
13918,0.0,0.1982,0.05,0,0.0,,,
13919,15.0,0.1903,0.05,6,18.0,,,
13920,-1.0,0.1154,0.05,2,0.0,,,
13921,1.5,0.2331,0.05,5,4.0,,,
13922,12.0,0.2075,0.05,8,16.0,,,
13923,2.0,0.1834,0.05,6,5.0,,,
13924,12.0,0.1841,0.05,2,13.0,,,
13925,-0.5,0.1694,0.05,1,0.0,,,
13926,2.0,0.2056,0.05,4,4.0,,,
13927,-1.0,0.2161,0.05,2,0.0,,,
13928,0.0,0.1767,0.05,0,0.0,,,
13929,1.0,0.1623,0.05,4,3.0,,,
13930,0.0,0.1679,0.05,4,2.0,,,
13931,-1.0,0.2258,0.05,2,0.0,,,
13932,0.0,0.278,0.05,0,0.0,,,
13933,-0.5,0.1728,0.05,1,0.0,,,
13934,24.0,0.2715,0.05,6,27.0,,,
13935,5.0,0.1373,0.05,6,8.0,,,
13936,23.5,0.1325,0.05,7,27.0,,,
13937,-0.5,0.2266,0.05,5,2.0,,,
13938,9.5,0.183,0.05,7,13.0,,,
13939,2.0,0.2982,0.05,8,6.0,,,
13940,-0.5,0.1734,0.05,1,0.0,,,
13941,16.0,0.2693,0.05,6,19.0,,,
13942,9.5,0.1874,0.05,11,15.0,,,
13943,-0.5,0.2019,0.05,3,1.0,,,
13944,20.5,0.212,0.05,9,25.0,,,
13945,1.0,0.2571,0.05,2,2.0,,,
13946,-0.5,0.2255,0.05,1,0.0,,,
13947,7.0,0.2297,0.05,6,10.0,,,
13948,0.0,0.0857,0.05,0,0.0,,,
13949,-1.0,0.2642,0.05,8,3.0,,,
13950,-0.5,0.1658,0.05,1,0.0,,,
13951,37.0,0.1766,0.05,8,41.0,,,
13952,-1.5,0.1566,0.05,3,0.0,,,
13953,-0.5,0.1595,0.05,1,0.0,,,
13954,-0.5,0.1347,0.05,1,0.0,,,
13955,0.0,0.2387,0.05,2,1.0,,,
13956,71.5,0.2392,0.05,15,79.0,,,
13957,-1.5,0.1527,0.05,3,0.0,,,
13958,-1.5,0.1913,0.05,5,1.0,,,
13959,1.5,0.2181,0.05,3,3.0,,,
13960,0.0,0.2231,0.05,2,1.0,,,
13961,26.0,0.1941,0.05,10,31.0,,,
13962,8.0,0.251,0.05,4,10.0,,,
13963,0.0,0.2102,0.05,0,0.0,,,
13964,-0.5,0.1957,0.05,3,1.0,,,
13965,9.5,0.2342,0.05,13,16.0,,,
13966,14.5,0.2041,0.05,11,20.0,,,
13967,22.0,0.2413,0.05,10,27.0,,,
13968,21.0,0.273,0.05,12,27.0,,,
13969,21.5,0.3028,0.05,11,27.0,,,
13970,7.5,0.1678,0.05,3,9.0,,,
13971,-1.0,0.2201,0.05,2,0.0,,,
13972,34.0,0.1754,0.05,8,38.0,,,
13973,0.0,0.2147,0.05,0,0.0,,,
13974,-1.0,0.1624,0.05,2,0.0,,,
13975,22.0,0.1643,0.05,4,24.0,,,
13976,-0.5,0.2395,0.05,3,1.0,,,
13977,16.0,0.2599,0.05,6,19.0,,,
13978,55.5,0.2285,0.05,11,61.0,,,
13979,14.5,0.1904,0.05,9,19.0,,,
13980,14.0,0.1343,0.05,6,17.0,,,
13981,29.5,0.2801,0.05,15,37.0,,,
13982,2.0,0.1927,0.05,4,4.0,,,
13983,0.0,0.1957,0.05,0,0.0,,,
13984,4.5,0.1759,0.05,1,5.0,,,
13985,0.0,0.1988,0.05,4,2.0,,,
13986,-1.0,0.1919,0.05,2,0.0,,,
13987,19.0,0.3044,0.05,10,24.0,,,
13988,35.5,0.2547,0.05,9,40.0,,,
13989,22.5,0.1858,0.05,7,26.0,,,
13990,4.5,0.1968,0.05,3,6.0,,,
13991,2.5,0.1235,0.05,5,5.0,,,
13992,-0.5,0.2477,0.05,1,0.0,,,
13993,0.0,0.2912,0.05,0,0.0,,,
13994,58.0,0.1943,0.05,14,65.0,,,
13995,8.5,0.1748,0.05,5,11.0,,,
13996,25.0,0.1665,0.05,8,29.0,,,
13997,2.5,0.1507,0.05,1,3.0,,,
13998,-1.0,0.1585,0.05,4,1.0,,,
13999,3.5,0.1979,0.05,5,6.0,,,
14000,10.5,0.1813,0.05,5,13.0,0.8945,6.953,0.6772
14001,6.0,0.1738,0.05,6,9.0,,,
14002,7.5,0.1774,0.05,5,10.0,,,
14003,7.0,0.1913,0.05,8,11.0,,,
14004,-1.0,0.1918,0.05,2,0.0,,,
14005,0.0,0.2212,0.05,0,0.0,,,
14006,8.5,0.2593,0.05,5,11.0,,,
14007,14.0,0.2989,0.05,8,18.0,,,
14008,27.0,0.1996,0.05,12,33.0,,,
14009,0.5,0.2629,0.05,1,1.0,,,
14010,12.0,0.1315,0.05,6,15.0,,,
14011,21.5,0.2411,0.05,11,27.0,,,
14012,-0.5,0.134,0.05,1,0.0,,,
14013,7.5,0.1672,0.05,5,10.0,,,
14014,-0.5,0.1508,0.05,1,0.0,,,
14015,2.0,0.1513,0.05,2,3.0,,,
14016,59.0,0.0973,0.05,4,61.0,,,
14017,7.0,0.1585,0.05,4,9.0,,,
14018,15.5,0.2093,0.05,7,19.0,,,
14019,12.5,0.1844,0.05,5,15.0,,,
14020,-1.0,0.2449,0.05,2,0.0,,,
14021,8.0,0.2187,0.05,4,10.0,,,
14022,3.5,0.2431,0.05,3,5.0,,,
14023,1.0,0.1881,0.05,4,3.0,,,
14024,31.0,0.2091,0.05,10,36.0,,,
14025,-1.5,0.2657,0.05,3,0.0,,,
14026,2.0,0.233,0.05,2,3.0,,,
14027,22.5,0.2182,0.05,15,30.0,,,
14028,-1.5,0.191,0.05,3,0.0,,,
14029,-1.0,0.2276,0.05,2,0.0,,,
14030,-1.0,0.1997,0.05,6,2.0,,,
14031,-1.0,0.1591,0.05,8,3.0,,,
14032,9.0,0.2224,0.05,6,12.0,,,
14033,0.0,0.3652,0.05,0,0.0,,,
14034,0.0,0.3357,0.05,0,0.0,,,
14035,-1.5,0.1301,0.05,3,0.0,,,
14036,0.0,0.2168,0.05,0,0.0,,,
14037,-1.5,0.1825,0.05,5,1.0,,,
14038,20.5,0.1794,0.05,11,26.0,,,
14039,3.5,0.1506,0.05,1,4.0,,,
14040,-1.5,0.1667,0.05,3,0.0,,,
14041,-1.0,0.2428,0.05,2,0.0,,,
14042,37.0,0.2128,0.05,14,44.0,,,
14043,11.0,0.2252,0.05,6,14.0,,,
14044,0.0,0.1588,0.05,6,3.0,,,
14045,41.0,0.2121,0.05,12,47.0,,,
14046,5.0,0.1154,0.05,6,8.0,,,
14047,1.5,0.191,0.05,5,4.0,,,
14048,-2.0,0.1732,0.05,4,0.0,,,
14049,-1.0,0.18,0.05,2,0.0,,,
14050,14.5,0.2384,0.05,7,18.0,,,
14051,1.0,0.2376,0.05,4,3.0,,,
14052,-0.5,0.1442,0.05,1,0.0,,,
14053,4.0,0.2244,0.05,2,5.0,,,
14054,17.5,0.1519,0.05,7,21.0,,,
14055,-0.5,0.2227,0.05,3,1.0,,,
14056,4.5,0.1664,0.05,3,6.0,,,
14057,4.0,0.1903,0.05,4,6.0,,,
14058,0.5,0.2446,0.05,1,1.0,,,
14059,9.0,0.2584,0.05,4,11.0,,,
14060,-1.0,0.2684,0.05,2,0.0,,,
14061,-0.5,0.2662,0.05,3,1.0,,,
14062,-2.5,0.1917,0.05,5,0.0,,,
14063,16.0,0.147,0.05,6,19.0,,,
14064,1.5,0.143,0.05,5,4.0,,,
14065,5.0,0.1304,0.05,10,10.0,,,
14066,-1.0,0.19,0.05,2,0.0,,,
14067,-0.5,0.1626,0.05,1,0.0,,,
14068,-0.5,0.2114,0.05,1,0.0,,,
14069,4.0,0.141,0.05,4,6.0,,,
14070,-1.5,0.1966,0.05,3,0.0,,,
14071,-1.0,0.23,0.05,4,1.0,,,
14072,28.0,0.2823,0.05,4,30.0,,,
14073,1.0,0.1486,0.05,2,2.0,,,
14074,8.5,0.1715,0.05,5,11.0,,,
14075,0.0,0.1704,0.05,4,2.0,,,
14076,0.0,0.1909,0.05,0,0.0,,,
14077,17.0,0.2386,0.05,6,20.0,,,
14078,-0.5,0.1528,0.05,1,0.0,,,
14079,3.5,0.2059,0.05,3,5.0,,,
14080,55.0,0.1329,0.05,12,61.0,,,
14081,10.0,0.23,0.05,4,12.0,,,
14082,-0.5,0.1659,0.05,1,0.0,,,
14083,0.0,0.16,0.05,0,0.0,,,
14084,29.5,0.1648,0.05,13,36.0,,,
14085,25.0,0.278,0.05,4,27.0,,,
14086,-1.5,0.2278,0.05,3,0.0,,,
14087,-1.0,0.2435,0.05,2,0.0,,,
14088,3.0,0.1934,0.05,4,5.0,,,
14089,-1.5,0.1968,0.05,3,0.0,,,
14090,5.5,0.1957,0.05,7,9.0,,,
14091,9.5,0.2228,0.05,7,13.0,,,
14092,3.5,0.2534,0.05,7,7.0,,,
14093,0.0,0.1726,0.05,0,0.0,,,
14094,-1.5,0.2354,0.05,3,0.0,,,
14095,2.5,0.1765,0.05,7,6.0,,,
14096,-0.5,0.2161,0.05,1,0.0,,,
14097,2.5,0.1785,0.05,5,5.0,,,
14098,9.5,0.186,0.05,5,12.0,,,
14099,14.0,0.2394,0.05,8,18.0,,,
14100,53.0,0.1558,0.05,14,60.0,,,
14101,11.5,0.232,0.05,5,14.0,,,
14102,-0.5,0.1689,0.05,1,0.0,,,
14103,0.0,0.1663,0.05,0,0.0,,,
14104,0.0,0.1916,0.05,0,0.0,,,
14105,11.0,0.1735,0.05,10,16.0,,,
14106,-1.0,0.191,0.05,2,0.0,,,
14107,12.0,0.2279,0.05,10,17.0,,,
14108,1.5,0.2572,0.05,3,3.0,,,
14109,58.5,0.2278,0.05,15,66.0,,,
14110,1.0,0.2265,0.05,2,2.0,,,
14111,3.0,0.189,0.05,8,7.0,,,
14112,57.0,0.1375,0.05,12,63.0,,,
14113,0.5,0.2242,0.05,1,1.0,,,
14114,32.0,0.2493,0.05,10,37.0,,,
14115,0.0,0.2643,0.05,0,0.0,,,
14116,18.0,0.1579,0.05,4,20.0,,,
14117,0.0,0.1907,0.05,0,0.0,,,
14118,-2.0,0.2087,0.05,4,0.0,,,
14119,2.0,0.2599,0.05,2,3.0,,,
14120,12.0,0.3581,0.05,4,14.0,,,
14121,21.5,0.1857,0.05,9,26.0,,,
14122,9.5,0.2151,0.05,7,13.0,,,
14123,10.5,0.2124,0.05,5,13.0,,,
14124,16.0,0.1814,0.05,8,20.0,,,
14125,6.0,0.1633,0.05,8,10.0,,,
14126,-0.5,0.1496,0.05,1,0.0,,,
14127,29.0,0.1911,0.05,10,34.0,,,
14128,-1.0,0.2304,0.05,2,0.0,,,
14129,3.5,0.3321,0.05,1,4.0,,,
14130,8.0,0.1386,0.05,6,11.0,,,
14131,47.5,0.1874,0.05,9,52.0,,,
14132,8.0,0.1644,0.05,6,11.0,,,
14133,16.0,0.1964,0.05,6,19.0,,,
14134,-1.0,0.1893,0.05,2,0.0,,,
14135,-1.5,0.1563,0.05,3,0.0,,,
14136,10.5,0.1886,0.05,5,13.0,,,
14137,-0.5,0.1752,0.05,3,1.0,,,
14138,28.0,0.1718,0.05,4,30.0,,,
14139,26.0,0.1564,0.05,6,29.0,,,
14140,2.0,0.1517,0.05,4,4.0,,,
14141,-1.0,0.2067,0.05,2,0.0,,,
14142,0.5,0.1839,0.05,3,2.0,,,
14143,2.0,0.2137,0.05,4,4.0,,,
14144,18.0,0.1408,0.05,6,21.0,,,
14145,10.0,0.1833,0.05,4,12.0,,,
14146,37.5,0.1295,0.05,11,43.0,,,
14147,39.5,0.1478,0.05,13,46.0,,,
14148,0.0,0.2628,0.05,4,2.0,,,
14149,-1.5,0.2062,0.05,3,0.0,,,
14150,-0.5,0.2238,0.05,1,0.0,,,
14151,23.0,0.21,0.05,12,29.0,,,
14152,-1.0,0.1701,0.05,4,1.0,,,
14153,10.0,0.2471,0.05,6,13.0,,,
14154,10.5,0.1853,0.05,7,14.0,,,
14155,-0.5,0.1869,0.05,1,0.0,,,
14156,5.0,0.2144,0.05,4,7.0,,,
14157,0.0,0.2543,0.05,0,0.0,,,
14158,23.5,0.1886,0.05,13,30.0,,,
14159,14.5,0.258,0.05,11,20.0,,,
14160,0.0,0.1639,0.05,0,0.0,,,
14161,3.0,0.1434,0.05,4,5.0,,,
14162,4.5,0.1447,0.05,5,7.0,,,
14163,17.0,0.1808,0.05,12,23.0,,,
14164,11.5,0.2171,0.05,5,14.0,,,
14165,1.0,0.2381,0.05,4,3.0,,,
14166,-1.0,0.151,0.05,2,0.0,,,
14167,12.5,0.208,0.05,7,16.0,,,
14168,2.5,0.1948,0.05,5,5.0,,,
14169,-0.5,0.2006,0.05,1,0.0,,,
14170,1.5,0.2017,0.05,1,2.0,,,
14171,0.5,0.1429,0.05,7,4.0,,,
14172,-1.5,0.1907,0.05,5,1.0,,,
14173,-0.5,0.2042,0.05,1,0.0,,,
14174,-0.5,0.2024,0.05,1,0.0,,,
14175,0.0,0.0636,0.05,0,0.0,,,
14176,63.5,0.2506,0.05,15,71.0,,,
14177,15.0,0.3039,0.05,8,19.0,,,
14178,7.5,0.1242,0.05,7,11.0,,,
14179,2.0,0.2496,0.05,4,4.0,,,
14180,0.0,0.1949,0.05,4,2.0,,,
14181,-1.0,0.1763,0.05,2,0.0,,,
14182,-0.5,0.1559,0.05,1,0.0,,,
14183,0.0,0.2089,0.05,0,0.0,,,
14184,5.0,0.21,0.05,6,8.0,,,
14185,8.5,0.1764,0.05,3,10.0,,,
14186,3.5,0.2287,0.05,3,5.0,,,
14187,-0.5,0.2081,0.05,1,0.0,,,
14188,-1.0,0.211,0.05,8,3.0,,,
14189,-2.0,0.1926,0.05,4,0.0,,,
14190,0.0,0.1978,0.05,2,1.0,,,
14191,6.0,0.3339,0.05,2,7.0,,,
14192,1.0,0.1761,0.05,4,3.0,,,
14193,19.0,0.262,0.05,6,22.0,,,
14194,-0.5,0.2367,0.05,1,0.0,,,
14195,7.0,0.2171,0.05,6,10.0,,,
14196,0.5,0.2044,0.05,5,3.0,,,
14197,15.5,0.192,0.05,7,19.0,,,
14198,-1.0,0.2523,0.05,4,1.0,,,
14199,4.5,0.3268,0.05,9,9.0,,,
14200,0.5,0.1422,0.05,5,3.0,,,
14201,19.5,0.2079,0.05,5,22.0,,,
14202,13.0,0.2346,0.05,4,15.0,,,
14203,1.0,0.0607,0.05,2,2.0,,,
14204,-1.0,0.4931,0.05,2,0.0,,,
14205,0.0,0.2623,0.05,0,0.0,,,
14206,0.0,0.0632,0.05,0,0.0,,,
14207,-0.5,0.1888,0.05,1,0.0,,,
14208,1.5,0.193,0.05,5,4.0,,,
14209,13.5,0.1872,0.05,11,19.0,,,
14210,-0.5,0.205,0.05,1,0.0,,,
14211,0.0,0.208,0.05,0,0.0,,,
14212,-1.0,0.1805,0.05,2,0.0,,,
14213,1.0,0.2181,0.05,2,2.0,,,
14214,15.0,0.2091,0.05,6,18.0,,,
14215,12.5,0.2851,0.05,5,15.0,,,
14216,0.5,0.1459,0.05,1,1.0,,,
14217,5.0,0.3011,0.05,2,6.0,,,
14218,10.5,0.0959,0.05,3,12.0,,,
14219,0.0,0.2484,0.05,0,0.0,,,
14220,1.0,0.2118,0.05,4,3.0,,,
14221,-1.0,0.1473,0.05,2,0.0,,,
14222,0.0,0.1061,0.05,2,1.0,,,
14223,33.0,0.2523,0.05,8,37.0,,,
14224,2.5,0.2074,0.05,5,5.0,,,
14225,3.5,0.1458,0.05,5,6.0,,,
14226,5.0,0.1433,0.05,8,9.0,,,
14227,-1.0,0.1978,0.05,12,5.0,,,
14228,4.0,0.203,0.05,4,6.0,,,
14229,8.5,0.1742,0.05,5,11.0,,,
14230,1.5,0.2103,0.05,3,3.0,,,
14231,9.5,0.1685,0.05,9,14.0,,,
14232,-1.5,0.1861,0.05,3,0.0,,,
14233,32.0,0.1845,0.05,12,38.0,,,
14234,20.5,0.1848,0.05,5,23.0,,,
14235,-0.5,0.2395,0.05,1,0.0,,,
14236,0.0,0.2181,0.05,2,1.0,,,
14237,-1.0,0.1556,0.05,2,0.0,,,
14238,0.5,0.1991,0.05,1,1.0,,,
14239,-1.5,0.1683,0.05,3,0.0,,,
14240,-1.0,0.1884,0.05,2,0.0,,,
14241,0.5,0.2069,0.05,5,3.0,,,
14242,64.5,0.1949,0.05,15,72.0,,,
14243,0.0,0.2493,0.05,0,0.0,,,
14244,0.0,0.2485,0.05,0,0.0,,,
14245,0.0,0.2131,0.05,0,0.0,,,
14246,10.5,0.2141,0.05,3,12.0,,,
14247,34.0,0.1911,0.05,8,38.0,,,
14248,4.0,0.1651,0.05,4,6.0,,,
14249,50.0,0.2042,0.05,14,57.0,,,
14250,-0.5,0.235,0.05,1,0.0,,,
